season,date,visiting_team,home_team,visiting_team_score,home_team_score,spread_open,spread_close,total_open,total_close,spread_result_home_team,total_result
2013_14,2013-11-05,Charlotte,NewYork,102,97,-9.5,-9.5,189.0,185.5,loss,over
2013_14,2013-11-05,Indiana,Detroit,99,91,2.0,0.0,187.0,186.0,win,over
2013_14,2013-11-05,Phoenix,NewOrleans,104,98,-9.5,-9.5,193.0,192.0,loss,over
2013_14,2013-11-05,LALakers,Dallas,104,123,-9.0,-9.0,213.0,213.0,win,over
2013_14,2013-11-05,SanAntonio,Denver,102,94,2.0,5.0,201.5,203.0,win,under
2013_14,2013-11-05,Houston,Portland,116,101,1.5,-2.5,205.0,208.0,loss,over
2013_14,2013-11-05,Atlanta,Sacramento,105,100,-2.0,-2.0,201.5,201.0,loss,over
2013_14,2013-11-06,LAClippers,Orlando,90,98,7.5,7.0,209.5,207.5,loss,under
2013_14,2013-11-06,Chicago,Indiana,80,97,-2.5,-2.0,183.5,182.5,win,under
2013_14,2013-11-06,Toronto,Charlotte,90,92,2.5,2.5,185.0,187.0,loss,under
2013_14,2013-11-06,Washington,Philadelphia,116,102,1.5,3.0,207.0,204.5,win,over
2013_14,2013-11-06,Utah,Boston,87,97,-4.0,-4.5,184.0,185.5,win,under
2013_14,2013-11-06,NewOrleans,Memphis,99,84,-7.5,-7.5,188.0,190.0,loss,under
2013_14,2013-11-06,Cleveland,Milwaukee,104,109,1.5,3.0,186.0,191.0,loss,over
2013_14,2013-11-06,GoldenState,Minnesota,106,93,-1.0,0.0,208.5,210.5,win,under
2013_14,2013-11-06,Phoenix,SanAntonio,96,99,-14.5,-13.0,197.0,198.5,loss,under
2013_14,2013-11-06,Dallas,OklahomaCity,93,107,-8.5,-7.0,210.0,210.5,win,under
2013_14,2013-11-07,LAClippers,Miami,97,102,-5.0,-6.0,211.0,207.0,loss,under
2013_14,2013-11-07,Atlanta,Denver,107,109,-3.0,-5.0,204.5,203.5,loss,over
2013_14,2013-11-07,LALakers,Houston,99,98,-13.5,-13.5,217.5,216.5,loss,under
2013_14,2013-11-08,NewYork,Charlotte,101,91,1.5,3.5,189.0,190.5,win,over
2013_14,2013-11-08,Toronto,Indiana,84,91,-8.5,-8.5,185.0,187.5,loss,under
2013_14,2013-11-08,Boston,Orlando,91,89,-7.5,-5.5,189.0,191.0,loss,under
2013_14,2013-11-08,Cleveland,Philadelphia,79,94,4.0,3.0,201.5,206.0,loss,under
2013_14,2013-11-08,Brooklyn,Washington,108,112,2.0,1.5,199.0,197.5,loss,over
2013_14,2013-11-08,OklahomaCity,Detroit,119,110,3.5,3.0,196.5,197.0,win,over
2013_14,2013-11-08,Utah,Chicago,73,97,-12.5,-12.5,186.0,186.0,win,under
2013_14,2013-11-08,Dallas,Minnesota,108,116,-3.5,-4.5,209.0,210.5,win,over
2013_14,2013-11-08,LALakers,NewOrleans,85,96,-9.0,-9.5,203.5,202.5,win,under
2013_14,2013-11-08,GoldenState,SanAntonio,74,76,-4.5,-6.0,202.5,203.5,loss,under
2013_14,2013-11-08,Denver,Phoenix,103,114,-2.5,-1.5,199.5,200.0,win,over
2013_14,2013-11-08,Sacramento,Portland,91,104,-7.5,-8.0,203.5,200.0,win,under
2013_14,2013-11-09,Utah,Toronto,91,115,-8.0,-9.0,188.5,187.0,win,over
2013_14,2013-11-09,Orlando,Atlanta,94,104,-5.0,-6.5,202.0,199.0,win,under
2013_14,2013-11-09,Indiana,Brooklyn,96,91,-3.0,-0.0,188.0,187.5,win,under
2013_14,2013-11-09,Philadelphia,Cleveland,125,127,-9.0,-8.0,205.0,199.5,loss,over
2013_14,2013-11-09,Boston,Miami,111,110,-15.0,-13.5,195.0,193.0,loss,over
2013_14,2013-11-09,LAClippers,Houston,107,94,-3.0,-3.0,215.0,214.5,loss,under
2013_14,2013-11-09,GoldenState,Memphis,90,108,-3.5,-2.0,196.0,191.5,win,over
2013_14,2013-11-09,Dallas,Milwaukee,91,83,3.0,3.0,205.5,206.5,win,under
2013_14,2013-11-09,Portland,Sacramento,96,85,-1.0,-2.0,200.5,198.5,loss,under
2013_14,2013-11-10,SanAntonio,NewYork,120,89,2.5,3.0,196.5,195.0,win,over
2013_14,2013-11-10,Washington,OklahomaCity,105,106,-10.5,-8.5,205.0,204.0,loss,over
2013_14,2013-11-10,NewOrleans,Phoenix,94,101,1.0,1.5,195.0,196.0,loss,under
2013_14,2013-11-10,Minnesota,LALakers,113,90,4.0,4.0,208.5,209.5,win,under
2013_14,2013-11-11,Atlanta,Charlotte,103,94,1.0,2.0,196.5,197.0,win,under
2013_14,2013-11-11,Memphis,Indiana,79,95,-7.0,-6.0,184.5,182.0,win,under
2013_14,2013-11-11,SanAntonio,Philadelphia,109,85,7.0,6.5,205.0,204.0,win,under
2013_14,2013-11-11,Orlando,Boston,105,120,-3.0,-1.5,188.0,191.0,win,over
2013_14,2013-11-11,Cleveland,Chicago,81,96,-9.0,-8.5,185.5,187.5,win,under
2013_14,2013-11-11,Toronto,Houston,104,110,-8.0,-7.0,202.0,203.5,loss,over
2013_14,2013-11-11,Denver,Utah,100,81,2.5,2.0,196.5,197.0,win,under
2013_14,2013-11-11,Detroit,Portland,103,109,-4.0,-5.0,199.0,199.0,win,over
2013_14,2013-11-11,Minnesota,LAClippers,107,109,-7.5,-6.5,209.5,211.5,loss,over
2013_14,2013-11-12,Milwaukee,Miami,95,118,-14.5,-13.5,199.5,195.5,win,over
2013_14,2013-11-12,Washington,Dallas,95,105,-6.0,-5.5,210.0,205.5,win,under
2013_14,2013-11-12,Detroit,GoldenState,95,113,-9.0,-9.0,202.5,204.5,win,over
2013_14,2013-11-12,NewOrleans,LALakers,95,116,3.5,3.5,200.0,199.5,loss,over
2013_14,2013-11-13,Milwaukee,Orlando,91,94,-5.5,-7.5,192.5,194.0,loss,under
2013_14,2013-11-13,Houston,Philadelphia,117,123,8.0,6.5,209.0,208.0,loss,over
2013_14,2013-11-13,Charlotte,Boston,89,83,-4.0,-5.5,191.0,191.5,loss,under
2013_14,2013-11-13,Toronto,Memphis,103,87,-6.0,-6.0,185.5,185.5,loss,over
2013_14,2013-11-13,Cleveland,Minnesota,95,124,-8.5,-8.0,199.5,201.0,win,over
2013_14,2013-11-13,NewYork,Atlanta,95,91,-3.0,-4.0,199.5,201.5,loss,under
2013_14,2013-11-13,Washington,SanAntonio,79,92,-10.0,-11.0,199.5,198.0,win,under
2013_14,2013-11-13,LALakers,Denver,99,111,-10.0,-9.5,205.5,208.5,win,over
2013_14,2013-11-13,NewOrleans,Utah,105,111,3.0,2.5,189.5,191.5,loss,over
2013_14,2013-11-13,Phoenix,Portland,89,90,-7.0,-7.0,201.0,203.0,loss,under
2013_14,2013-11-13,Brooklyn,Sacramento,86,107,3.5,4.0,193.0,194.5,loss,under
2013_14,2013-11-13,OklahomaCity,LAClippers,103,111,-3.0,-4.5,212.0,209.5,win,over
2013_14,2013-11-14,Houston,NewYork,109,106,1.5,2.0,203.0,206.5,win,over
2013_14,2013-11-14,OklahomaCity,GoldenState,115,116,-3.0,-5.0,210.0,207.0,loss,over
2013_14,2013-11-15,Milwaukee,Indiana,77,104,-15.0,-14.0,184.5,184.0,win,under
2013_14,2013-11-15,Chicago,Toronto,96,80,-0.0,-1.5,185.0,181.5,loss,under
2013_14,2013-11-15,Philadelphia,Atlanta,103,113,-8.5,-8.5,211.0,207.5,win,over
2013_14,2013-11-15,Portland,Boston,109,96,3.0,1.5,194.0,194.0,win,over
2013_14,2013-11-15,Charlotte,Cleveland,86,80,-6.0,-6.0,188.0,187.0,loss,under
2013_14,2013-11-15,Dallas,Miami,104,110,-8.0,-8.5,207.5,205.5,loss,over
2013_14,2013-11-15,Minnesota,Denver,113,117,1.0,2.0,211.0,210.0,loss,over
2013_14,2013-11-15,Brooklyn,Phoenix,100,98,-0.0,-1.0,196.5,197.0,loss,over
2013_14,2013-11-15,SanAntonio,Utah,91,82,10.0,10.0,191.0,193.0,loss,under
2013_14,2013-11-15,Memphis,LALakers,89,86,4.0,3.0,200.0,197.5,loss,under
2013_14,2013-11-15,Detroit,Sacramento,97,90,-2.0,-2.0,195.0,198.5,loss,under
2013_14,2013-11-16,Miami,Charlotte,97,81,8.5,8.5,196.0,193.0,win,under
2013_14,2013-11-16,Dallas,Orlando,108,100,3.5,2.5,202.5,204.0,win,over
2013_14,2013-11-16,Cleveland,Washington,103,96,-5.5,-7.5,197.5,192.5,loss,over
2013_14,2013-11-16,Atlanta,NewYork,110,90,-4.5,-4.0,204.0,202.5,loss,under
2013_14,2013-11-16,Indiana,Chicago,94,110,-0.0,-1.5,179.5,178.5,win,over
2013_14,2013-11-16,Denver,Houston,111,122,-9.0,-8.0,212.0,214.0,win,over
2013_14,2013-11-16,Boston,Minnesota,88,106,-10.5,-10.0,201.5,202.5,win,under
2013_14,2013-11-16,Philadelphia,NewOrleans,98,135,-8.0,-8.5,203.5,204.5,win,over
2013_14,2013-11-16,OklahomaCity,Milwaukee,92,79,10.5,10.5,199.0,199.5,win,under
2013_14,2013-11-16,Utah,GoldenState,88,102,-15.0,-15.5,199.5,198.5,loss,under
2013_14,2013-11-16,Brooklyn,LAClippers,103,110,-9.0,-14.0,204.0,202.5,loss,over
2013_14,2013-11-17,Portland,Toronto,118,110,-1.5,-2.0,194.0,193.0,loss,over
2013_14,2013-11-17,Memphis,Sacramento,97,86,2.0,2.5,189.0,187.5,win,under
2013_14,2013-11-17,Detroit,LALakers,99,114,3.0,2.5,205.0,205.0,loss,over
2013_14,2013-11-18,Portland,Brooklyn,108,98,-3.0,-1.5,195.5,195.5,loss,over
2013_14,2013-11-18,Charlotte,Chicago,81,86,-11.5,-13.0,179.0,180.5,loss,under
2013_14,2013-11-18,Denver,OklahomaCity,113,115,-9.0,-9.0,210.5,212.5,loss,over
2013_14,2013-11-18,Philadelphia,Dallas,94,97,-11.5,-11.5,216.0,215.5,loss,under
2013_14,2013-11-18,GoldenState,Utah,98,87,9.5,8.0,196.5,195.5,win,under
2013_14,2013-11-18,Memphis,LAClippers,106,102,-8.5,-8.5,202.0,196.5,loss,over
2013_14,2013-11-19,Minnesota,Washington,100,104,3.5,3.5,204.5,206.5,loss,under
2013_14,2013-11-19,NewYork,Detroit,86,92,-5.0,-4.0,200.0,198.5,win,under
2013_14,2013-11-19,Atlanta,Miami,88,104,-9.5,-8.5,207.5,203.5,win,under
2013_14,2013-11-19,Boston,Houston,85,109,-11.0,-10.5,202.5,205.0,win,under
2013_14,2013-11-19,Phoenix,Sacramento,104,107,-1.0,-3.5,191.5,195.0,loss,over
2013_14,2013-11-20,Brooklyn,Charlotte,91,95,2.0,2.5,187.0,186.0,loss,under
2013_14,2013-11-20,Washington,Cleveland,98,91,-2.5,-3.0,190.0,191.0,loss,under
2013_14,2013-11-20,Indiana,NewYork,103,96,4.0,6.5,189.0,185.5,win,over
2013_14,2013-11-20,Miami,Orlando,120,92,7.5,7.0,200.0,200.0,win,over
2013_14,2013-11-20,Toronto,Philadelphia,108,98,3.5,4.5,202.0,203.5,win,over
2013_14,2013-11-20,Detroit,Atlanta,85,93,-4.0,-5.5,203.0,202.0,win,under
2013_14,2013-11-20,Portland,Milwaukee,91,82,5.5,5.5,196.0,194.5,win,under
2013_14,2013-11-20,LAClippers,Minnesota,102,98,-1.0,-2.0,213.0,213.0,loss,under
2013_14,2013-11-20,Utah,NewOrleans,98,105,-9.0,-11.0,192.0,195.0,loss,over
2013_14,2013-11-20,Boston,SanAntonio,93,104,-13.5,-14.5,193.5,193.0,loss,over
2013_14,2013-11-20,Sacramento,Phoenix,113,106,-5.5,-5.5,194.0,196.0,loss,over
2013_14,2013-11-20,Houston,Dallas,120,123,-3.0,-2.5,215.0,215.0,win,over
2013_14,2013-11-20,Memphis,GoldenState,88,81,-3.5,-5.0,192.5,189.0,loss,under
2013_14,2013-11-21,LAClippers,OklahomaCity,91,105,-4.5,-5.5,212.0,212.0,win,under
2013_14,2013-11-21,Chicago,Denver,87,97,1.5,1.0,196.0,199.0,loss,under
2013_14,2013-11-22,Phoenix,Charlotte,98,91,-2.5,-3.5,191.0,190.5,loss,under
2013_14,2013-11-22,Milwaukee,Philadelphia,107,115,-4.0,-3.0,201.5,202.0,win,over
2013_14,2013-11-22,Washington,Toronto,88,96,-5.5,-4.5,193.5,194.0,win,under
2013_14,2013-11-22,Indiana,Boston,97,82,7.5,7.5,185.0,186.5,win,under
2013_14,2013-11-22,Atlanta,Detroit,96,89,-4.0,-3.5,198.0,197.0,loss,under
2013_14,2013-11-22,SanAntonio,Memphis,102,86,1.0,1.0,187.0,184.0,win,over
2013_14,2013-11-22,Brooklyn,Minnesota,81,111,-9.0,-9.0,200.0,202.0,win,under
2013_14,2013-11-22,Cleveland,NewOrleans,100,104,-6.5,-7.0,196.0,195.0,loss,over
2013_14,2013-11-22,Utah,Dallas,93,103,-12.5,-10.5,203.0,201.5,loss,under
2013_14,2013-11-22,Chicago,Portland,95,98,-3.0,-4.0,191.0,190.0,loss,over
2013_14,2013-11-22,GoldenState,LALakers,95,102,5.0,4.5,203.0,202.5,loss,under
2013_14,2013-11-23,Sacramento,LAClippers,102,103,-11.0,-11.0,207.5,207.5,loss,under
2013_14,2013-11-23,Philadelphia,Indiana,98,106,-14.5,-15.5,194.0,195.0,loss,over
2013_14,2013-11-23,NewYork,Washington,89,98,-3.0,-1.5,192.5,192.5,win,under
2013_14,2013-11-23,Boston,Atlanta,94,87,-8.0,-9.5,197.0,194.5,loss,under
2013_14,2013-11-23,Orlando,Miami,99,101,-13.5,-13.0,205.0,202.0,loss,under
2013_14,2013-11-23,Minnesota,Houston,101,112,-5.5,-6.0,217.0,212.5,win,over
2013_14,2013-11-23,Charlotte,Milwaukee,96,72,-2.0,-2.0,181.0,184.5,loss,under
2013_14,2013-11-23,Cleveland,SanAntonio,96,126,-12.0,-13.0,189.0,192.0,win,over
2013_14,2013-11-23,Dallas,Denver,100,102,-4.5,-5.0,217.0,214.0,loss,under
2013_14,2013-11-23,Portland,GoldenState,113,101,-6.5,-4.5,203.0,200.0,loss,over
2013_14,2013-11-24,Detroit,Brooklyn,109,97,-1.5,-2.0,194.0,190.5,loss,over
2013_14,2013-11-24,Chicago,LAClippers,82,121,-6.5,-6.5,195.0,193.5,win,over
2013_14,2013-11-24,Phoenix,Orlando,104,96,-1.0,-1.5,197.0,199.5,loss,over
2013_14,2013-11-24,Utah,OklahomaCity,73,95,-14.5,-13.0,197.5,196.0,win,under
2013_14,2013-11-24,Sacramento,LALakers,86,100,-4.0,-4.0,201.5,204.5,win,under
2013_14,2013-11-25,Boston,Charlotte,96,86,-4.5,-3.0,184.0,185.5,loss,under
2013_14,2013-11-25,Minnesota,Indiana,84,98,-7.0,-6.5,194.0,196.0,win,under
2013_14,2013-11-25,Milwaukee,Detroit,94,113,-7.5,-7.0,192.5,192.0,win,over
2013_14,2013-11-25,Phoenix,Miami,92,107,-11.5,-12.5,200.0,203.0,win,under
2013_14,2013-11-25,Houston,Memphis,93,86,2.0,0.0,195.0,194.5,win,under
2013_14,2013-11-25,Denver,Dallas,110,96,-5.0,-6.5,212.0,213.5,loss,under
2013_14,2013-11-25,NewOrleans,SanAntonio,93,112,-9.5,-9.5,199.5,200.5,win,over
2013_14,2013-11-25,Chicago,Utah,83,89,3.5,5.0,184.5,181.0,loss,under
2013_14,2013-11-25,NewYork,Portland,91,102,-8.5,-7.0,194.5,195.5,win,under
2013_14,2013-11-26,Brooklyn,Toronto,102,100,-7.5,-7.0,189.0,191.0,loss,over
2013_14,2013-11-26,LALakers,Washington,111,116,-4.5,-5.5,199.0,198.0,loss,over
2013_14,2013-11-26,Orlando,Atlanta,109,92,-8.0,-7.5,198.0,199.5,loss,over
2013_14,2013-11-26,GoldenState,NewOrleans,102,101,2.5,-0.0,203.5,206.5,win,under
2013_14,2013-11-27,Indiana,Charlotte,99,74,7.5,7.0,180.0,181.5,win,under
2013_14,2013-11-27,Philadelphia,Orlando,94,105,-4.0,-4.0,207.5,208.5,win,under
2013_14,2013-11-27,Memphis,Boston,100,93,3.0,1.5,181.5,182.0,win,over
2013_14,2013-11-27,LALakers,Brooklyn,99,94,-2.5,-2.5,199.0,199.5,loss,under
2013_14,2013-11-27,Miami,Cleveland,95,84,8.5,8.5,197.5,197.5,win,under
2013_14,2013-11-27,Chicago,Detroit,99,79,-3.5,-3.5,185.0,185.0,loss,under
2013_14,2013-11-27,Atlanta,Houston,84,113,-8.5,-7.5,206.0,205.0,win,under
2013_14,2013-11-27,Washington,Milwaukee,100,92,2.5,2.5,189.0,190.0,win,over
2013_14,2013-11-27,Denver,Minnesota,117,110,-6.0,-7.0,212.0,213.0,loss,over
2013_14,2013-11-27,SanAntonio,OklahomaCity,88,94,-2.5,-3.0,199.0,201.5,win,under
2013_14,2013-11-27,GoldenState,Dallas,99,103,-3.0,-4.5,208.0,206.0,loss,under
2013_14,2013-11-27,Portland,Phoenix,106,120,3.5,4.5,200.0,200.0,loss,over
2013_14,2013-11-27,NewYork,LAClippers,80,93,-10.5,-9.0,204.5,204.0,win,under
2013_14,2013-11-29,Milwaukee,Charlotte,76,92,-6.0,-5.0,180.5,185.5,win,under
2013_14,2013-11-29,SanAntonio,Orlando,109,91,8.5,9.0,196.0,193.5,win,over
2013_14,2013-11-29,Miami,Toronto,90,83,6.0,6.0,196.5,195.5,win,under
2013_14,2013-11-29,Dallas,Atlanta,87,88,-1.0,1.5,205.0,202.5,loss,under
2013_14,2013-11-29,Cleveland,Boston,86,103,-4.0,-4.0,186.5,189.5,win,under
2013_14,2013-11-29,LALakers,Detroit,106,102,-5.0,-5.5,202.0,202.0,loss,over
2013_14,2013-11-29,Brooklyn,Houston,95,114,-10.0,-10.5,204.5,205.5,win,over
2013_14,2013-11-29,GoldenState,OklahomaCity,112,113,-7.0,-7.5,204.0,204.0,loss,over
2013_14,2013-11-29,Washington,Indiana,73,93,-12.0,-11.0,186.0,186.0,win,under
2013_14,2013-11-29,NewOrleans,Philadelphia,121,105,3.5,4.0,210.5,209.0,win,over
2013_14,2013-11-29,NewYork,Denver,95,97,-9.0,-8.0,202.0,202.5,loss,under
2013_14,2013-11-29,Phoenix,Utah,112,101,2.0,2.5,191.0,190.5,win,over
2013_14,2013-11-29,LAClippers,Sacramento,104,98,3.5,2.5,204.0,202.5,win,under
2013_14,2013-11-30,Atlanta,Washington,101,108,-3.0,-4.5,196.5,190.5,win,over
2013_14,2013-11-30,Chicago,Cleveland,93,97,3.0,5.0,180.5,182.5,loss,over
2013_14,2013-11-30,Brooklyn,Memphis,97,88,-7.5,-7.5,186.0,186.5,loss,under
2013_14,2013-11-30,Minnesota,Dallas,112,106,-2.0,2.0,211.0,208.5,win,over
2013_14,2013-11-30,Houston,SanAntonio,112,106,-6.5,-6.5,205.5,205.5,loss,over
2013_14,2013-11-30,Boston,Milwaukee,85,92,-1.5,2.5,187.5,185.5,loss,under
2013_14,2013-11-30,Utah,Phoenix,112,104,-8.0,-9.0,192.0,194.5,loss,over
2013_14,2013-12-01,Denver,Toronto,112,98,-1.5,-2.0,201.5,201.0,loss,over
2013_14,2013-12-01,Indiana,LAClippers,105,100,2.0,1.0,189.5,191.0,win,over
2013_14,2013-12-01,Philadelphia,Detroit,100,115,-8.5,-8.0,209.0,206.5,win,over
2013_14,2013-12-01,GoldenState,Sacramento,115,113,4.0,4.5,198.0,201.0,loss,over
2013_14,2013-12-01,Charlotte,Miami,98,99,-11.5,-11.5,189.0,189.0,loss,over
2013_14,2013-12-01,Minnesota,OklahomaCity,103,113,-8.0,-8.5,210.0,209.0,win,over
2013_14,2013-12-01,NewOrleans,NewYork,103,99,1.0,-1.5,199.0,198.5,loss,over
2013_14,2013-12-01,Portland,LALakers,114,108,4.0,3.5,207.0,206.5,win,over
2013_14,2013-12-02,Orlando,Washington,80,98,-5.5,-7.0,195.0,194.0,win,under
2013_14,2013-12-02,NewOrleans,Chicago,131,128,-5.0,-7.0,193.0,191.0,loss,over
2013_14,2013-12-02,Atlanta,SanAntonio,100,102,-12.0,-12.0,197.0,199.0,loss,over
2013_14,2013-12-02,Houston,Utah,103,109,7.0,7.5,200.5,202.0,loss,over
2013_14,2013-12-02,Indiana,Portland,102,106,1.5,0.0,188.0,191.5,loss,over
2013_14,2013-12-03,Orlando,Philadelphia,125,126,-4.0,-3.5,209.0,206.0,loss,over
2013_14,2013-12-03,Detroit,Miami,107,97,-11.5,-9.0,199.5,200.0,loss,over
2013_14,2013-12-03,Milwaukee,Boston,100,108,-7.5,-7.0,185.0,185.5,win,over
2013_14,2013-12-03,Denver,Brooklyn,111,87,4.5,4.5,205.5,203.5,win,under
2013_14,2013-12-03,Phoenix,Memphis,91,110,-3.5,-2.5,189.5,191.5,win,over
2013_14,2013-12-03,Charlotte,Dallas,82,89,-8.0,-8.0,193.5,195.5,loss,under
2013_14,2013-12-03,OklahomaCity,Sacramento,97,95,7.0,8.5,203.0,201.0,loss,under
2013_14,2013-12-03,Toronto,GoldenState,103,112,-8.0,-8.0,199.0,202.0,win,over
2013_14,2013-12-04,Denver,Cleveland,88,98,4.5,3.5,202.5,201.0,loss,under
2013_14,2013-12-04,LAClippers,Atlanta,97,107,4.0,2.5,204.0,203.5,loss,over
2013_14,2013-12-04,Phoenix,Houston,97,88,-9.0,-10.0,209.5,212.0,loss,under
2013_14,2013-12-04,Dallas,NewOrleans,100,97,-0.0,-2.5,206.0,208.0,loss,under
2013_14,2013-12-04,Detroit,Milwaukee,105,98,4.0,4.5,191.0,192.5,win,over
2013_14,2013-12-04,Indiana,Utah,95,86,9.0,8.5,189.0,186.0,win,under
2013_14,2013-12-04,OklahomaCity,Portland,104,111,-2.0,-2.5,206.0,205.5,win,over
2013_14,2013-12-05,NewYork,Brooklyn,113,83,-1.0,1.5,190.0,189.5,win,over
2013_14,2013-12-05,LAClippers,Memphis,101,81,-1.5,1.5,196.0,192.5,win,under
2013_14,2013-12-05,Miami,Chicago,87,107,4.0,4.0,189.0,187.0,loss,over
2013_14,2013-12-06,Philadelphia,Charlotte,88,105,-4.5,-7.0,195.5,198.5,win,under
2013_14,2013-12-06,Milwaukee,Washington,109,105,-10.5,-9.5,188.5,192.5,loss,over
2013_14,2013-12-06,Cleveland,Atlanta,89,108,-7.0,-6.0,194.0,195.5,win,over
2013_14,2013-12-06,Orlando,NewYork,83,121,-5.0,-6.5,194.0,195.5,win,over
2013_14,2013-12-06,Denver,Boston,98,106,4.5,4.0,200.0,200.5,loss,over
2013_14,2013-12-06,GoldenState,Houston,83,105,-5.5,-5.0,210.0,213.0,win,under
