season,date,visiting_team,home_team,visiting_team_score,home_team_score,spread_open,spread_close,total_open,total_close,spread_result_home_team,total_result
2015_16,2015-10-30,Miami,Cleveland,92,102,-7.0,-4.5,196.0,200.5,win,under
2015_16,2015-10-30,Utah,Philadelphia,99,71,7.5,7.5,190.0,186.0,win,under
2015_16,2015-10-30,OklahomaCity,Orlando,139,136,6.5,7.5,206.0,205.5,loss,over
2015_16,2015-10-30,Toronto,Boston,113,103,-1.5,-2.0,203.5,200.0,loss,over
2015_16,2015-10-30,Chicago,Detroit,94,98,3.0,2.5,200.0,203.5,loss,under
2015_16,2015-10-30,Washington,Milwaukee,118,113,1.0,2.0,200.0,200.0,win,over
2015_16,2015-10-30,Charlotte,Atlanta,94,97,-5.0,-4.0,195.5,194.5,loss,under
2015_16,2015-10-30,Brooklyn,SanAntonio,75,102,-13.5,-13.5,202.0,202.0,win,under
2015_16,2015-10-30,Minnesota,Denver,95,78,-5.0,-3.5,207.5,204.0,loss,under
2015_16,2015-10-30,GoldenState,Houston,112,92,0.0,1.0,216.0,216.5,win,under
2015_16,2015-10-30,LALakers,Sacramento,114,132,-5.5,-7.0,210.0,212.0,win,over
2015_16,2015-10-30,Portland,Phoenix,92,110,-5.0,-4.5,207.5,204.5,win,under
2015_16,2015-10-31,Utah,Indiana,97,76,-4.5,-4.0,191.0,193.0,loss,under
2015_16,2015-10-31,NewYork,Washington,117,110,-7.0,-7.0,202.0,205.0,loss,over
2015_16,2015-10-31,GoldenState,NewOrleans,134,120,5.0,5.5,212.0,211.5,win,over
2015_16,2015-10-31,Brooklyn,Memphis,91,101,-12.0,-12.0,193.0,192.5,loss,under
2015_16,2015-10-31,Phoenix,Portland,101,90,-3.5,-2.0,204.0,204.0,loss,under
2015_16,2015-10-31,Sacramento,LAClippers,109,114,-11.5,-10.5,215.5,216.0,loss,over
2015_16,2015-11-01,Atlanta,Charlotte,94,92,1.0,2.0,193.5,195.5,loss,under
2015_16,2015-11-01,SanAntonio,Boston,95,87,4.0,5.5,202.0,203.0,win,under
2015_16,2015-11-01,Milwaukee,Toronto,87,106,-7.0,-6.0,204.5,201.0,win,under
2015_16,2015-11-01,Houston,Miami,89,109,-1.5,-4.0,204.5,207.5,win,under
2015_16,2015-11-01,Orlando,Chicago,87,92,-9.0,-8.0,200.0,199.0,loss,under
2015_16,2015-11-01,Denver,OklahomaCity,93,117,-12.5,-12.5,211.0,213.5,win,under
2015_16,2015-11-01,Dallas,LALakers,103,93,1.0,4.0,210.5,213.0,win,under
2015_16,2015-11-02,Cleveland,Philadelphia,107,100,12.5,13.0,196.0,195.0,loss,over
2015_16,2015-11-02,SanAntonio,NewYork,94,84,7.0,7.5,204.5,202.0,win,under
2015_16,2015-11-02,Milwaukee,Brooklyn,103,96,1.0,1.5,197.5,194.0,win,over
2015_16,2015-11-02,OklahomaCity,Houston,105,110,1.0,4.5,215.0,217.5,loss,under
2015_16,2015-11-02,Portland,Minnesota,106,101,-5.0,-3.5,202.0,204.0,loss,over
2015_16,2015-11-02,Memphis,GoldenState,69,119,-7.5,-9.0,201.0,204.0,win,under
2015_16,2015-11-02,Phoenix,LAClippers,96,102,-10.0,-9.0,212.0,207.5,loss,under
2015_16,2015-11-03,Chicago,Charlotte,105,130,3.0,3.5,194.0,193.5,loss,over
2015_16,2015-11-03,Atlanta,Miami,98,92,-3.0,-4.0,197.0,197.0,loss,under
2015_16,2015-11-03,Indiana,Detroit,94,82,-4.5,-4.5,199.0,200.5,loss,under
2015_16,2015-11-03,Orlando,NewOrleans,103,94,-4.0,-5.0,204.5,205.5,loss,under
2015_16,2015-11-03,Toronto,Dallas,102,91,-1.0,2.0,205.5,205.5,win,under
2015_16,2015-11-03,Memphis,Sacramento,103,89,6.0,4.0,198.5,196.5,win,under
2015_16,2015-11-03,Denver,LALakers,120,109,0.0,-3.0,208.0,203.0,loss,over
2015_16,2015-11-04,SanAntonio,Washington,99,102,3.5,4.0,202.5,201.0,loss,under
2015_16,2015-11-04,Boston,Indiana,98,100,2.0,2.0,201.5,207.0,loss,under
2015_16,2015-11-04,NewYork,Cleveland,86,96,-10.5,-10.5,200.0,206.0,loss,under
2015_16,2015-11-04,Brooklyn,Atlanta,87,101,-9.5,-7.0,198.0,197.0,win,under
2015_16,2015-11-04,Philadelphia,Milwaukee,87,91,-11.0,-8.5,198.0,194.5,loss,under
2015_16,2015-11-04,Orlando,Houston,114,119,-9.0,-9.0,207.0,207.5,loss,over
2015_16,2015-11-04,Toronto,OklahomaCity,103,98,-8.5,-8.0,211.0,213.0,loss,under
2015_16,2015-11-04,Portland,Utah,108,92,-5.5,-7.0,192.0,189.5,loss,over
2015_16,2015-11-04,Sacramento,Phoenix,97,118,-7.0,-10.0,207.0,209.5,win,over
2015_16,2015-11-04,LAClippers,GoldenState,108,112,-8.5,-7.5,218.5,217.5,loss,over
2015_16,2015-11-05,OklahomaCity,Chicago,98,104,1.5,-1.0,208.0,212.5,win,under
2015_16,2015-11-05,Miami,Minnesota,96,84,2.5,4.5,201.0,197.5,win,under
2015_16,2015-11-05,Charlotte,Dallas,108,94,-4.5,-3.5,198.0,200.5,loss,over
2015_16,2015-11-05,Utah,Denver,96,84,2.0,3.0,193.5,191.0,win,under
2015_16,2015-11-05,Memphis,Portland,96,115,4.0,4.5,193.0,193.0,loss,over
2015_16,2015-11-06,Toronto,Orlando,87,92,5.5,6.0,204.0,196.5,loss,under
2015_16,2015-11-06,LALakers,Brooklyn,104,98,-3.5,-3.0,203.0,207.5,loss,under
2015_16,2015-11-06,Washington,Boston,98,118,-1.5,-2.0,206.0,209.5,win,over
2015_16,2015-11-06,Philadelphia,Cleveland,102,108,-15.5,-13.5,196.5,196.5,loss,over
2015_16,2015-11-06,Milwaukee,NewYork,99,92,-1.5,-1.5,200.5,196.0,loss,under
2015_16,2015-11-06,Miami,Indiana,87,90,1.0,1.0,196.5,194.5,loss,under
2015_16,2015-11-06,Atlanta,NewOrleans,121,115,2.0,2.5,202.5,206.0,win,over
2015_16,2015-11-06,Detroit,Phoenix,100,92,-4.0,-4.0,200.0,198.5,loss,under
2015_16,2015-11-06,Houston,Sacramento,116,110,4.0,4.0,215.0,219.5,win,over
2015_16,2015-11-06,Denver,GoldenState,104,119,-16.5,-17.0,214.5,211.0,loss,over
2015_16,2015-11-07,Minnesota,Chicago,102,93,-9.0,-9.0,198.0,201.5,loss,under
2015_16,2015-11-07,Orlando,Philadelphia,105,97,4.5,3.0,193.5,191.0,win,over
2015_16,2015-11-07,Washington,Atlanta,99,114,-3.5,-4.5,204.5,206.0,win,over
2015_16,2015-11-07,Charlotte,SanAntonio,94,114,-10.5,-9.0,197.5,193.5,win,over
2015_16,2015-11-07,Brooklyn,Milwaukee,86,94,-7.0,-6.5,195.0,192.5,win,under
2015_16,2015-11-07,NewOrleans,Dallas,98,107,-4.5,-5.5,207.5,211.5,win,under
2015_16,2015-11-07,Memphis,Utah,79,89,-1.0,-2.5,185.0,179.5,win,under
2015_16,2015-11-07,GoldenState,Sacramento,103,94,11.5,14.0,218.0,221.0,loss,under
2015_16,2015-11-07,Houston,LAClippers,109,105,-7.0,-5.5,216.5,212.0,loss,over
2015_16,2015-11-08,LALakers,NewYork,95,99,-4.5,-6.0,207.0,212.0,loss,under
2015_16,2015-11-08,Indiana,Cleveland,97,101,-7.0,-8.0,197.0,197.0,loss,over
2015_16,2015-11-08,Toronto,Miami,76,96,-2.0,-3.0,195.0,190.5,win,under
2015_16,2015-11-08,Phoenix,OklahomaCity,103,124,-9.0,-8.5,212.0,212.5,win,over
2015_16,2015-11-08,Detroit,Portland,120,103,-1.5,-2.0,196.0,200.0,loss,over
2015_16,2015-11-09,Chicago,Philadelphia,111,88,8.5,10.5,195.5,198.5,win,over
2015_16,2015-11-09,Orlando,Indiana,84,97,-4.0,-4.0,194.5,195.0,win,under
2015_16,2015-11-09,Minnesota,Atlanta,117,107,-9.0,-8.5,200.5,204.0,loss,over
2015_16,2015-11-09,Portland,Denver,104,108,-2.5,1.0,206.0,206.0,loss,over
2015_16,2015-11-09,SanAntonio,Sacramento,106,88,9.0,7.5,208.5,202.5,win,under
2015_16,2015-11-09,Memphis,LAClippers,92,94,-6.5,-7.0,197.0,200.0,loss,under
2015_16,2015-11-09,Detroit,GoldenState,95,109,-14.0,-12.5,208.0,209.5,win,under
2015_16,2015-11-10,OklahomaCity,Washington,125,101,4.0,7.0,217.5,215.5,win,over
2015_16,2015-11-10,Utah,Cleveland,114,118,-5.5,-5.5,186.0,187.0,loss,over
2015_16,2015-11-10,LALakers,Miami,88,101,-11.0,-11.0,202.0,199.5,win,under
2015_16,2015-11-10,NewYork,Toronto,111,109,-9.0,-7.5,196.0,196.5,loss,over
2015_16,2015-11-10,Dallas,NewOrleans,105,120,-1.5,-2.5,208.5,211.0,win,over
2015_16,2015-11-10,Charlotte,Minnesota,104,95,1.5,3.5,199.0,201.5,win,under
2015_16,2015-11-10,Boston,Milwaukee,99,83,-1.0,2.5,202.0,202.5,win,under
2015_16,2015-11-11,LALakers,Orlando,99,101,-7.5,-8.0,202.0,201.5,loss,under
2015_16,2015-11-11,Toronto,Philadelphia,119,103,10.5,9.5,192.5,196.5,win,over
2015_16,2015-11-11,NewYork,Charlotte,93,95,-4.5,-6.5,197.0,201.0,loss,under
2015_16,2015-11-11,Indiana,Boston,102,91,-4.0,-3.5,203.5,203.0,loss,under
2015_16,2015-11-11,LAClippers,Dallas,108,118,6.0,7.0,213.5,211.5,loss,over
2015_16,2015-11-11,NewOrleans,Atlanta,98,106,-9.0,-13.0,212.0,208.5,loss,under
2015_16,2015-11-11,GoldenState,Memphis,100,84,5.0,7.0,200.5,200.0,win,under
2015_16,2015-11-11,Brooklyn,Houston,106,98,-12.0,-11.5,203.5,208.0,loss,under
2015_16,2015-11-11,Milwaukee,Denver,102,103,-1.5,-4.0,201.5,193.5,loss,over
2015_16,2015-11-11,Detroit,Sacramento,92,101,-1.5,2.0,204.5,205.5,loss,under
2015_16,2015-11-11,SanAntonio,Portland,113,101,7.0,5.5,200.5,205.0,win,over
2015_16,2015-11-12,Utah,Miami,91,92,-4.5,-3.5,181.0,184.0,loss,under
2015_16,2015-11-12,GoldenState,Minnesota,129,116,8.0,10.0,210.0,211.0,win,over
2015_16,2015-11-12,LAClippers,Phoenix,104,118,3.5,-2.5,210.0,205.5,win,over
2015_16,2015-11-13,Utah,Orlando,93,102,1.0,1.5,187.5,189.5,loss,over
2015_16,2015-11-13,Minnesota,Indiana,103,107,-6.5,-7.5,196.0,200.0,loss,over
2015_16,2015-11-13,Cleveland,NewYork,90,84,6.0,7.0,202.0,203.5,loss,under
2015_16,2015-11-13,NewOrleans,Toronto,81,100,-9.0,-10.0,208.0,205.5,win,under
2015_16,2015-11-13,Atlanta,Boston,93,106,-0.0,1.5,204.5,206.5,loss,under
2015_16,2015-11-13,Philadelphia,OklahomaCity,85,102,-11.5,-13.0,207.0,206.5,win,under
2015_16,2015-11-13,Portland,Memphis,100,101,-5.5,-6.5,199.0,193.5,loss,over
2015_16,2015-11-13,Charlotte,Chicago,97,102,-6.5,-6.5,199.0,200.0,loss,under
2015_16,2015-11-13,LALakers,Dallas,82,90,-7.5,-7.5,210.0,210.0,win,under
2015_16,2015-11-13,Houston,Denver,98,107,4.5,6.5,208.5,210.5,loss,under
2015_16,2015-11-13,Brooklyn,Sacramento,109,111,-5.0,-6.5,204.5,204.5,loss,over
2015_16,2015-11-14,Detroit,LAClippers,96,101,-4.0,-2.5,200.0,196.5,win,over
2015_16,2015-11-14,Orlando,Washington,99,108,-5.5,-5.5,204.0,203.5,win,over
2015_16,2015-11-14,Dallas,Houston,110,98,-5.0,-7.5,212.0,208.0,loss,under
2015_16,2015-11-14,Cleveland,Milwaukee,105,108,4.5,5.0,197.0,194.5,loss,over
2015_16,2015-11-14,Philadelphia,SanAntonio,83,92,-18.5,-16.0,198.0,193.5,loss,under
2015_16,2015-11-14,Denver,Phoenix,81,105,-8.0,-7.5,209.5,205.0,win,under
2015_16,2015-11-14,Brooklyn,GoldenState,99,107,-17.5,-16.0,209.0,207.0,loss,under
2015_16,2015-11-15,NewOrleans,NewYork,87,95,-2.5,-1.5,205.0,203.5,win,under
2015_16,2015-11-15,Memphis,Minnesota,114,106,2.0,4.5,196.0,192.5,win,over
2015_16,2015-11-15,Portland,Charlotte,94,106,-4.0,-4.5,205.0,206.0,win,under
2015_16,2015-11-15,Utah,Atlanta,97,96,5.5,-3.0,193.0,191.5,loss,over
2015_16,2015-11-15,Boston,OklahomaCity,100,85,-6.5,-5.5,209.0,211.5,loss,under
2015_16,2015-11-15,Toronto,Sacramento,101,107,2.0,2.0,209.5,208.5,loss,under
2015_16,2015-11-15,Detroit,LALakers,85,97,3.0,4.5,200.0,201.0,loss,under
2015_16,2015-11-16,Dallas,Philadelphia,92,86,7.5,8.0,201.5,203.0,loss,under
2015_16,2015-11-16,Indiana,Chicago,95,96,-5.0,-6.5,195.0,197.0,loss,under
2015_16,2015-11-16,Boston,Houston,111,95,-6.5,-5.0,209.5,206.0,loss,under
2015_16,2015-11-16,OklahomaCity,Memphis,114,122,-1.0,-2.5,200.0,197.5,win,over
2015_16,2015-11-16,Portland,SanAntonio,80,93,-12.5,-12.0,204.0,200.5,win,under
2015_16,2015-11-16,LALakers,Phoenix,101,120,-10.0,-11.0,209.0,205.0,win,over
2015_16,2015-11-17,Milwaukee,Washington,86,115,-3.0,-3.5,203.0,197.0,win,over
2015_16,2015-11-17,Atlanta,Brooklyn,88,90,4.5,4.5,198.5,198.0,loss,under
2015_16,2015-11-17,Minnesota,Miami,103,91,-9.5,-8.5,195.5,199.5,loss,under
2015_16,2015-11-17,Cleveland,Detroit,99,104,5.0,4.5,192.0,195.5,loss,over
2015_16,2015-11-17,Charlotte,NewYork,94,102,-1.0,-1.0,199.5,196.0,win,under
2015_16,2015-11-17,Denver,NewOrleans,115,98,-6.0,-6.0,208.0,207.5,loss,over
2015_16,2015-11-17,Toronto,GoldenState,110,115,-9.0,-9.5,208.5,208.5,loss,over
2015_16,2015-11-18,Indiana,Philadelphia,112,85,7.5,6.0,191.5,190.5,win,over
2015_16,2015-11-18,Minnesota,Orlando,101,104,-3.0,-5.0,202.0,204.0,loss,over
2015_16,2015-11-18,Brooklyn,Charlotte,111,116,-7.0,-6.5,196.5,193.5,loss,over
2015_16,2015-11-18,Dallas,Boston,106,102,-5.0,-5.0,204.0,208.0,loss,under
2015_16,2015-11-18,NewOrleans,OklahomaCity,103,110,-8.5,-12.0,216.0,212.5,loss,over
2015_16,2015-11-18,Portland,Houston,103,108,-6.5,-7.0,212.0,210.0,loss,over
2015_16,2015-11-18,Sacramento,Atlanta,97,103,-4.5,-2.5,210.0,209.0,win,under
2015_16,2015-11-18,Denver,SanAntonio,98,109,-13.5,-13.5,195.5,198.0,loss,over
2015_16,2015-11-18,Toronto,Utah,89,93,-2.5,-4.5,189.0,191.0,loss,under
2015_16,2015-11-18,Chicago,Phoenix,103,97,-2.0,-3.0,200.0,203.0,loss,under
2015_16,2015-11-19,Sacramento,Miami,109,116,-8.0,-10.0,198.0,203.0,loss,over
2015_16,2015-11-19,Milwaukee,Cleveland,100,115,-10.0,-10.0,195.5,192.5,win,over
2015_16,2015-11-19,GoldenState,LAClippers,124,117,5.5,5.5,214.5,213.5,win,over
2015_16,2015-11-20,Philadelphia,Charlotte,88,113,-10.0,-11.0,195.0,198.0,win,over
2015_16,2015-11-20,Brooklyn,Boston,95,120,-9.0,-9.0,202.0,204.0,win,over
2015_16,2015-11-20,Detroit,Minnesota,96,86,1.0,2.5,201.5,202.5,win,under
2015_16,2015-11-20,NewYork,OklahomaCity,93,90,-7.5,-6.5,207.0,206.5,loss,under
2015_16,2015-11-20,SanAntonio,NewOrleans,90,104,9.0,7.0,200.0,201.0,loss,under
2015_16,2015-11-20,Houston,Memphis,84,96,-4.5,-2.5,202.0,200.0,win,under
2015_16,2015-11-20,Utah,Dallas,93,102,-2.5,-1.5,192.0,196.0,win,under
2015_16,2015-11-20,Phoenix,Denver,114,107,1.5,3.0,205.0,206.5,win,over
2015_16,2015-11-20,LAClippers,Portland,91,102,3.5,4.0,212.0,210.0,loss,under
2015_16,2015-11-20,Chicago,GoldenState,94,106,-8.5,-9.0,206.5,208.0,win,under
2015_16,2015-11-20,Toronto,LALakers,102,91,6.0,6.5,203.5,203.5,win,under
2015_16,2015-11-21,Sacramento,Orlando,97,91,-2.5,-3.0,206.0,209.0,loss,under
2015_16,2015-11-21,Milwaukee,Indiana,86,123,-4.5,-4.5,194.5,192.5,win,over
2015_16,2015-11-21,Atlanta,Cleveland,97,109,-5.0,-5.5,199.0,198.5,win,over
2015_16,2015-11-21,Philadelphia,Miami,91,96,-14.0,-12.5,191.0,194.0,loss,under
2015_16,2015-11-21,Washington,Detroit,97,95,-3.0,-0.0,202.0,206.5,win,under
2015_16,2015-11-21,NewYork,Houston,107,102,-6.5,-4.5,204.5,202.0,loss,over
2015_16,2015-11-21,Memphis,SanAntonio,82,92,-8.0,-8.0,192.0,190.0,win,under
2015_16,2015-11-22,Toronto,LAClippers,91,80,-6.0,-6.5,206.5,203.5,loss,under
2015_16,2015-11-22,Phoenix,NewOrleans,116,122,-1.5,-1.0,211.0,210.5,win,over
2015_16,2015-11-22,Boston,Brooklyn,101,111,4.0,5.5,205.5,201.0,loss,over
2015_16,2015-11-22,Dallas,OklahomaCity,114,117,-5.5,-3.5,211.5,208.5,loss,over
2015_16,2015-11-22,GoldenState,Denver,118,105,10.5,12.5,213.5,210.0,win,over
2015_16,2015-11-22,Portland,LALakers,107,93,1.5,2.5,203.0,204.5,win,under
2015_16,2015-11-23,Orlando,Cleveland,103,117,-9.5,-8.0,197.0,199.5,win,over
2015_16,2015-11-23,Sacramento,Charlotte,122,127,-5.0,-3.5,210.0,210.5,win,over
2015_16,2015-11-23,NewYork,Miami,78,95,-5.5,-5.0,191.5,189.5,win,under
2015_16,2015-11-23,Philadelphia,Minnesota,95,100,-7.5,-7.0,200.5,200.0,loss,under
2015_16,2015-11-23,Detroit,Milwaukee,88,109,-0.0,2.5,192.0,190.5,loss,over
2015_16,2015-11-23,Phoenix,SanAntonio,84,98,-8.5,-10.0,197.0,196.5,win,under
2015_16,2015-11-23,OklahomaCity,Utah,111,89,-3.0,-2.0,197.0,201.0,loss,under
2015_16,2015-11-24,Indiana,Washington,123,106,-3.5,-3.0,205.0,207.0,loss,over
2015_16,2015-11-24,Boston,Atlanta,97,121,-4.0,-2.5,203.0,205.0,win,over
2015_16,2015-11-24,Dallas,Memphis,96,110,-3.0,-2.5,197.0,196.0,win,over
2015_16,2015-11-24,LAClippers,Denver,111,94,7.0,7.0,208.5,206.0,win,under
2015_16,2015-11-24,Chicago,Portland,93,88,1.5,2.5,201.5,201.5,win,under
2015_16,2015-11-24,LALakers,GoldenState,77,111,-17.5,-17.0,214.5,215.0,win,under
2015_16,2015-11-25,NewYork,Orlando,91,100,-2.0,-1.5,195.5,195.0,win,under
2015_16,2015-11-25,Washington,Charlotte,87,101,-2.0,-3.5,210.0,210.0,win,under
2015_16,2015-11-25,Philadelphia,Boston,80,84,-11.5,-11.5,199.0,201.0,loss,under
2015_16,2015-11-25,Miami,Detroit,81,104,1.0,-1.5,186.5,187.5,win,under
2015_16,2015-11-25,Cleveland,Toronto,99,103,1.0,3.0,198.5,200.5,loss,over
2015_16,2015-11-25,Memphis,Houston,102,93,-3.0,-4.5,199.5,198.0,loss,under
2015_16,2015-11-25,Sacramento,Milwaukee,129,118,-4.5,-5.0,208.0,210.0,loss,over
2015_16,2015-11-25,Brooklyn,OklahomaCity,99,110,-12.5,-12.5,211.5,210.5,loss,under
2015_16,2015-11-25,Atlanta,Minnesota,95,99,2.0,3.0,204.5,207.0,loss,under
2015_16,2015-11-25,Dallas,SanAntonio,83,88,-9.0,-9.5,195.0,197.0,loss,under
2015_16,2015-11-25,NewOrleans,Phoenix,120,114,-4.0,-4.0,211.0,211.5,loss,over
2015_16,2015-11-25,Utah,LAClippers,102,91,-4.5,-4.5,195.5,197.0,loss,under
2015_16,2015-11-27,Milwaukee,Orlando,90,114,-4.0,-3.5,196.5,199.0,win,over
2015_16,2015-11-27,Cleveland,Charlotte,95,90,3.5,4.0,203.5,203.0,win,under
2015_16,2015-11-27,Miami,NewYork,97,78,1.5,1.5,188.0,187.0,win,under
2015_16,2015-11-27,Washington,Boston,78,111,-4.0,-3.0,209.0,209.0,win,under
2015_16,2015-11-27,Philadelphia,Houston,114,116,-10.0,-11.0,198.0,199.0,loss,over
2015_16,2015-11-27,Atlanta,Memphis,116,101,-3.0,-3.0,196.0,196.0,loss,over
2015_16,2015-11-27,Detroit,OklahomaCity,87,103,-9.0,-8.0,205.5,207.5,win,under
2015_16,2015-11-27,Chicago,Indiana,92,104,-2.5,-4.0,197.5,199.5,win,under
2015_16,2015-11-27,SanAntonio,Denver,91,80,9.5,7.5,194.5,194.5,win,under
2015_16,2015-11-27,GoldenState,Phoenix,135,116,8.5,8.5,215.0,216.5,win,over
2015_16,2015-11-27,Minnesota,Sacramento,101,91,-3.0,-3.0,214.0,217.5,loss,under
2015_16,2015-11-27,NewOrleans,LAClippers,90,111,-5.5,-6.5,212.5,212.5,win,under
2015_16,2015-11-28,Toronto,Washington,84,82,1.0,3.5,207.5,200.5,loss,under
2015_16,2015-11-28,Brooklyn,Cleveland,88,90,-11.0,-9.0,203.0,200.0,loss,under
2015_16,2015-11-28,Atlanta,SanAntonio,88,108,-7.5,-7.0,193.5,193.0,win,over
2015_16,2015-11-28,Denver,Dallas,81,92,-9.0,-8.5,206.0,205.0,win,under
2015_16,2015-11-28,NewOrleans,Utah,87,101,-6.5,-5.5,197.5,196.5,win,under
2015_16,2015-11-28,LALakers,Portland,96,108,-9.0,-8.5,203.0,201.0,win,over
2015_16,2015-11-28,Sacramento,GoldenState,101,120,-15.0,-16.5,221.0,219.5,win,over
2015_16,2015-11-29,Milwaukee,Charlotte,82,87,-5.5,-6.5,203.0,201.5,loss,under
2015_16,2015-11-29,Minnesota,LAClippers,99,107,-8.5,-10.0,207.0,206.0,loss,under
2015_16,2015-11-29,Phoenix,Toronto,107,102,-6.0,-3.0,205.0,202.0,loss,over
2015_16,2015-11-29,Detroit,Brooklyn,83,87,3.0,5.0,194.0,194.0,loss,under
2015_16,2015-11-29,Philadelphia,Memphis,84,92,-11.0,-13.0,194.0,193.5,loss,under
2015_16,2015-11-29,Boston,Orlando,91,110,1.0,2.0,200.5,201.0,loss,under
2015_16,2015-11-29,Houston,NewYork,116,111,-0.0,4.0,200.0,198.0,win,over
2015_16,2015-11-29,Indiana,LALakers,107,103,7.5,10.0,201.5,201.5,loss,over
2015_16,2015-11-30,Boston,Miami,105,95,-3.5,-4.0,192.0,192.0,loss,over
2015_16,2015-11-30,Houston,Detroit,105,116,-2.5,-4.0,197.5,198.0,win,over
2015_16,2015-11-30,SanAntonio,Chicago,89,92,3.5,4.5,190.5,189.0,loss,under
2015_16,2015-11-30,Denver,Milwaukee,74,92,-3.0,-3.5,203.0,199.0,win,under
2015_16,2015-11-30,OklahomaCity,Atlanta,100,106,1.0,3.0,210.0,213.5,loss,under
2015_16,2015-11-30,GoldenState,Utah,106,103,7.5,7.0,201.0,201.5,loss,over
2015_16,2015-11-30,Dallas,Sacramento,98,112,3.0,-2.0,213.0,214.5,win,under
2015_16,2015-11-30,Portland,LAClippers,87,102,-8.0,-7.0,206.5,205.5,win,under
2015_16,2015-12-01,Washington,Cleveland,97,85,-8.5,-8.5,202.5,204.5,loss,under
2015_16,2015-12-01,LALakers,Philadelphia,91,103,-0.0,-2.0,197.5,195.0,win,under
2015_16,2015-12-01,Phoenix,Brooklyn,91,94,3.0,4.0,207.0,208.0,loss,under
2015_16,2015-12-01,Memphis,NewOrleans,113,104,-1.0,-1.0,202.5,201.5,loss,over
2015_16,2015-12-01,Orlando,Minnesota,96,93,-1.0,-1.0,200.0,203.0,loss,under
2015_16,2015-12-01,Dallas,Portland,115,112,-0.0,-1.5,203.0,201.0,loss,over
2015_16,2015-12-02,LALakers,Washington,108,104,-9.0,-10.0,206.0,203.5,loss,over
2015_16,2015-12-02,GoldenState,Charlotte,116,99,10.0,9.0,213.5,208.5,win,over
2015_16,2015-12-02,Phoenix,Detroit,122,127,-3.5,-3.5,203.0,203.5,win,over
2015_16,2015-12-02,Philadelphia,NewYork,87,99,-8.5,-8.5,191.5,191.0,win,under
2015_16,2015-12-02,Denver,Chicago,90,99,-9.0,-9.5,199.0,197.0,loss,under
2015_16,2015-12-02,NewOrleans,Houston,101,108,-3.0,-3.5,212.5,215.5,win,under
2015_16,2015-12-02,Toronto,Atlanta,96,86,-3.0,-4.0,197.0,196.5,loss,under
2015_16,2015-12-02,Milwaukee,SanAntonio,70,95,-12.5,-12.0,190.5,187.0,win,under
2015_16,2015-12-02,Indiana,LAClippers,103,91,-2.5,2.0,202.5,202.0,win,under
2015_16,2015-12-03,OklahomaCity,Miami,95,97,2.5,4.0,200.5,203.5,loss,under
2015_16,2015-12-03,Denver,Toronto,106,105,-10.0,-10.0,196.5,190.0,loss,over
2015_16,2015-12-03,Orlando,Utah,103,94,-5.5,-4.0,189.5,192.5,loss,over
2015_16,2015-12-03,SanAntonio,Memphis,103,83,2.0,3.5,186.5,183.0,win,over
2015_16,2015-12-03,Boston,Sacramento,114,97,2.0,2.5,212.5,216.5,win,under
2015_16,2015-12-03,Indiana,Portland,111,123,2.0,2.5,201.5,202.5,loss,over
2015_16,2015-12-04,Brooklyn,NewYork,91,108,-4.0,-3.5,192.0,192.5,win,over
2015_16,2015-12-04,Phoenix,Washington,106,109,-2.5,2.5,210.5,214.5,loss,over
