season,date,visiting_team,home_team,visiting_team_score,home_team_score,spread_open,spread_close,total_open,total_close,spread_result_home_team,total_result
2020_21,2021-01-07,Cleveland,Memphis,94,90,-3.5,-6.0,214.0,209.0,loss,under
2020_21,2021-01-07,Minnesota,Portland,117,135,-10.0,-10.0,233.5,233.0,win,over
2020_21,2021-01-07,Dallas,Denver,124,117,-2.5,-2.5,226.0,222.5,loss,over
2020_21,2021-01-07,SanAntonio,LALakers,118,109,-7.5,-8.5,225.0,226.5,loss,over
2020_21,2021-01-08,Phoenix,Detroit,105,110,6.0,8.0,218.5,216.0,loss,under
2020_21,2021-01-08,Charlotte,NewOrleans,118,110,-8.5,-7.5,216.0,218.0,loss,over
2020_21,2021-01-08,Washington,Boston,107,116,-5.5,-3.5,234.5,237.5,win,under
2020_21,2021-01-08,OklahomaCity,NewYork,101,89,-3.5,-3.0,209.5,212.0,loss,under
2020_21,2021-01-08,Utah,Milwaukee,131,118,-8.0,-6.0,236.0,232.5,loss,over
2020_21,2021-01-08,Orlando,Houston,90,132,-4.5,-7.0,229.0,222.0,win,under
2020_21,2021-01-08,Brooklyn,Memphis,110,115,4.5,-0.0,222.0,217.5,loss,over
2020_21,2021-01-08,Toronto,Sacramento,144,123,5.0,1.0,226.5,227.5,win,over
2020_21,2021-01-08,LAClippers,GoldenState,105,115,4.0,6.5,232.0,229.5,loss,under
2020_21,2021-01-08,Chicago,LALakers,115,117,-10.0,-8.5,229.5,221.5,loss,over
2020_21,2021-01-09,Denver,Philadelphia,115,103,4.0,13.5,222.0,215.0,loss,over
2020_21,2021-01-09,Miami,Washington,128,124,5.5,10.5,229.5,226.5,loss,over
2020_21,2021-01-09,Atlanta,Charlotte,105,113,4.5,5.0,228.0,229.0,loss,under
2020_21,2021-01-09,Phoenix,Indiana,125,117,-3.0,-3.0,217.0,217.0,loss,over
2020_21,2021-01-09,SanAntonio,Minnesota,125,122,6.0,3.5,230.0,235.0,loss,over
2020_21,2021-01-09,Cleveland,Milwaukee,90,100,-12.0,-8.5,222.5,219.0,win,under
2020_21,2021-01-09,Orlando,Dallas,98,112,-7.0,-6.5,217.0,218.0,win,under
2020_21,2021-01-09,Portland,Sacramento,125,99,5.0,5.5,234.5,236.0,win,under
2020_21,2021-01-10,Utah,Detroit,96,86,7.0,8.5,217.0,217.5,win,under
2020_21,2021-01-10,Chicago,LAClippers,127,130,-12.0,-12.0,225.5,221.0,loss,over
2020_21,2021-01-10,OklahomaCity,Brooklyn,129,116,-9.5,-8.0,222.5,225.0,loss,over
2020_21,2021-01-10,Denver,NewYork,114,89,5.5,5.5,218.0,213.5,win,under
2020_21,2021-01-10,LALakers,Houston,120,102,3.0,4.0,226.5,223.5,win,under
2020_21,2021-01-10,SanAntonio,Minnesota,88,96,3.0,4.5,234.0,229.5,loss,under
2020_21,2021-01-10,Toronto,GoldenState,105,106,3.0,3.0,230.5,233.5,loss,under
2020_21,2021-01-11,Memphis,Cleveland,101,91,-2.0,2.0,217.5,207.0,win,under
2020_21,2021-01-11,Phoenix,Washington,107,128,6.5,6.0,228.5,231.5,loss,over
2020_21,2021-01-11,Milwaukee,Orlando,121,99,9.0,10.0,224.5,226.0,win,under
2020_21,2021-01-11,NewYork,Charlotte,88,109,-4.5,-5.0,212.0,212.5,win,under
2020_21,2021-01-11,Philadelphia,Atlanta,94,112,-6.5,-6.0,223.5,222.5,win,under
2020_21,2021-01-11,Toronto,Portland,111,112,-3.5,-4.5,233.5,230.5,loss,under
2020_21,2021-01-11,Indiana,Sacramento,122,127,2.0,3.5,233.0,229.0,loss,over
2020_21,2021-01-12,Miami,Philadelphia,134,137,-4.0,-8.5,207.0,213.0,loss,over
2020_21,2021-01-12,Utah,Cleveland,117,87,9.5,12.5,206.5,208.5,win,under
2020_21,2021-01-12,Denver,Brooklyn,116,122,-0.0,-1.5,232.0,230.5,win,over
2020_21,2021-01-12,SanAntonio,OklahomaCity,112,102,2.5,2.0,215.5,218.5,win,under
2020_21,2021-01-12,LALakers,Houston,117,100,3.5,5.0,223.0,224.0,win,under
2020_21,2021-01-12,Indiana,GoldenState,104,95,1.5,-3.5,229.0,227.0,loss,under
2020_21,2021-01-13,Milwaukee,Detroit,110,101,11.5,10.5,227.5,225.5,loss,under
2020_21,2021-01-13,Dallas,Charlotte,104,93,5.5,3.0,219.0,220.5,win,under
2020_21,2021-01-13,Brooklyn,NewYork,116,109,5.0,3.0,219.0,217.0,win,over
2020_21,2021-01-13,LALakers,OklahomaCity,128,99,8.5,10.5,215.0,219.5,win,over
2020_21,2021-01-13,Memphis,Minnesota,118,107,-1.0,-2.0,220.0,223.0,loss,over
2020_21,2021-01-13,Portland,Sacramento,132,126,6.0,5.0,235.5,237.5,win,over
2020_21,2021-01-13,NewOrleans,LAClippers,106,111,-7.0,-11.0,220.0,216.0,loss,over
2020_21,2021-01-14,Miami,Philadelphia,108,125,-11.0,-7.0,221.0,222.0,win,over
2020_21,2021-01-14,Charlotte,Toronto,108,111,-7.0,-10.5,221.5,217.5,loss,over
2020_21,2021-01-14,Houston,SanAntonio,109,105,-6.5,-7.0,223.0,219.5,loss,under
2020_21,2021-01-14,GoldenState,Denver,104,114,-5.0,-4.5,229.0,225.5,win,under
2020_21,2021-01-14,Indiana,Portland,111,87,-1.5,-3.0,229.5,228.0,loss,under
2020_21,2021-01-15,NewYork,Cleveland,103,106,2.5,2.0,200.5,195.5,loss,over
2020_21,2021-01-15,Orlando,Boston,97,124,-3.5,-4.0,215.5,213.5,win,over
2020_21,2021-01-15,Dallas,Milwaukee,109,112,-6.0,-8.0,230.5,230.0,loss,under
2020_21,2021-01-15,Chicago,OklahomaCity,125,127,-0.0,2.0,224.5,225.0,loss,over
2020_21,2021-01-15,Atlanta,Utah,92,116,-6.0,-6.5,222.5,229.0,win,under
2020_21,2021-01-15,NewOrleans,LALakers,95,112,-9.0,-8.5,218.5,218.5,win,under
2020_21,2021-01-15,LAClippers,Sacramento,138,100,6.5,6.5,230.0,227.5,win,over
2020_21,2021-01-16,Houston,SanAntonio,91,103,-6.5,-7.0,219.5,217.0,win,under
2020_21,2021-01-16,Orlando,Brooklyn,115,122,-9.5,-9.0,225.0,226.0,loss,over
2020_21,2021-01-16,Charlotte,Toronto,113,116,-7.5,-6.5,219.5,221.5,loss,over
2020_21,2021-01-16,Philadelphia,Memphis,104,106,2.5,-2.0,219.0,222.5,loss,under
2020_21,2021-01-16,Detroit,Miami,120,100,-2.0,-5.5,218.0,217.5,loss,over
2020_21,2021-01-16,Atlanta,Portland,106,112,-4.0,-5.0,235.5,234.0,win,under
2020_21,2021-01-17,NewYork,Boston,105,75,-6.5,-7.0,211.0,209.5,loss,under
2020_21,2021-01-17,Chicago,Dallas,117,101,-7.5,-6.5,226.5,226.0,loss,under
2020_21,2021-01-17,Utah,Denver,109,105,-2.5,1.5,219.0,219.5,win,under
2020_21,2021-01-17,NewOrleans,Sacramento,128,123,2.0,2.5,230.0,226.0,win,over
2020_21,2021-01-17,Indiana,LAClippers,96,129,-6.0,-8.0,220.5,219.0,win,over
2020_21,2021-01-18,Orlando,NewYork,84,91,1.0,2.5,211.5,205.0,loss,under
2020_21,2021-01-18,Minnesota,Atlanta,97,108,-7.5,-7.0,228.5,228.5,win,under
2020_21,2021-01-18,SanAntonio,Portland,125,104,-1.0,1.5,224.0,227.0,win,over
2020_21,2021-01-18,Detroit,Miami,107,113,-6.0,-6.0,219.0,215.0,loss,over
2020_21,2021-01-18,Phoenix,Memphis,104,108,3.0,5.5,223.5,217.0,loss,under
2020_21,2021-01-18,Dallas,Toronto,93,116,-3.5,-3.0,220.0,220.5,win,under
2020_21,2021-01-18,Milwaukee,Brooklyn,123,125,2.0,4.0,240.0,240.0,loss,over
2020_21,2021-01-18,Houston,Chicago,120,125,-1.0,2.0,228.0,224.0,loss,over
2020_21,2021-01-18,GoldenState,LALakers,115,113,-10.0,-9.0,225.0,225.5,loss,over
2020_21,2021-01-19,OklahomaCity,Denver,101,119,-9.0,-10.5,220.5,220.0,win,under
2020_21,2021-01-19,NewOrleans,Utah,102,118,-5.5,-6.5,220.0,217.5,win,over
2020_21,2021-01-20,Boston,Philadelphia,109,117,-5.0,-4.5,217.0,220.5,win,over
2020_21,2021-01-20,Brooklyn,Cleveland,135,147,9.0,10.5,222.0,226.5,loss,over
2020_21,2021-01-20,Dallas,Indiana,124,112,-1.0,2.5,217.5,221.5,win,over
2020_21,2021-01-20,Detroit,Atlanta,115,123,-6.0,-4.5,221.0,220.5,win,over
2020_21,2021-01-20,Miami,Toronto,111,102,-3.5,-4.0,219.5,222.0,loss,under
2020_21,2021-01-20,Orlando,Minnesota,97,96,3.0,4.0,219.0,220.0,loss,under
2020_21,2021-01-20,Phoenix,Houston,109,103,6.0,5.5,220.5,219.0,win,under
2020_21,2021-01-20,Sacramento,LAClippers,96,115,-10.5,-11.0,231.0,231.0,win,under
2020_21,2021-01-20,SanAntonio,GoldenState,99,121,-1.0,-1.0,228.5,228.0,win,under
2020_21,2021-01-21,LALakers,Milwaukee,113,106,-2.0,-1.5,229.0,227.5,loss,under
2020_21,2021-01-21,NewYork,GoldenState,119,104,-5.5,-5.0,216.0,215.0,loss,over
2020_21,2021-01-21,NewOrleans,Utah,118,129,-6.5,-7.0,216.5,217.5,win,over
2020_21,2021-01-22,Chicago,Charlotte,123,110,-3.5,-3.0,227.0,228.5,loss,over
2020_21,2021-01-22,Orlando,Indiana,118,120,-4.5,-5.0,217.5,215.5,loss,over
2020_21,2021-01-22,Houston,Detroit,103,102,-3.0,-3.0,218.0,215.0,loss,under
2020_21,2021-01-22,Boston,Philadelphia,110,122,-4.5,-4.5,222.5,221.0,win,over
2020_21,2021-01-22,Miami,Toronto,81,101,-2.5,-2.0,220.5,220.0,win,under
2020_21,2021-01-22,Brooklyn,Cleveland,113,125,10.0,6.0,228.0,223.5,loss,over
2020_21,2021-01-22,Atlanta,Minnesota,116,98,6.5,6.0,222.0,227.5,win,under
2020_21,2021-01-22,Dallas,SanAntonio,122,117,2.0,1.5,222.5,223.0,win,over
2020_21,2021-01-22,OklahomaCity,LAClippers,106,120,-12.5,-13.5,220.0,220.5,win,over
2020_21,2021-01-22,NewYork,Sacramento,94,103,-2.5,-3.5,218.0,219.0,win,under
2020_21,2021-01-22,Denver,Phoenix,130,126,-2.5,-1.0,218.5,219.5,loss,over
2020_21,2021-01-23,GoldenState,Utah,108,127,-6.5,-7.0,224.5,228.5,win,over
2020_21,2021-01-23,Philadelphia,Detroit,114,110,8.0,9.0,219.5,215.5,loss,over
2020_21,2021-01-23,Miami,Brooklyn,124,128,-8.5,-7.5,229.5,232.0,loss,over
2020_21,2021-01-23,NewOrleans,Minnesota,110,120,7.0,8.5,222.0,217.5,loss,over
2020_21,2021-01-23,LALakers,Chicago,101,90,9.0,10.0,227.5,227.0,win,under
2020_21,2021-01-23,Houston,Dallas,133,108,-10.5,-7.0,219.0,222.0,loss,over
2020_21,2021-01-23,Denver,Phoenix,120,112,-1.5,2.5,219.0,216.0,win,over
2020_21,2021-01-24,Toronto,Indiana,107,102,-1.5,-4.5,219.0,217.0,loss,under
2020_21,2021-01-24,Cleveland,Boston,103,141,-6.5,-6.0,215.5,212.5,win,over
2020_21,2021-01-24,OklahomaCity,LAClippers,100,108,-12.5,-13.0,221.5,220.5,loss,under
2020_21,2021-01-24,Charlotte,Orlando,107,104,-1.5,2.0,214.5,215.0,win,under
2020_21,2021-01-24,Washington,SanAntonio,101,121,-6.5,-5.5,231.5,233.5,win,under
2020_21,2021-01-24,Atlanta,Milwaukee,115,129,-9.0,-12.0,235.0,224.5,win,over
2020_21,2021-01-24,NewYork,Portland,113,116,-5.0,-4.0,214.5,214.5,loss,over
2020_21,2021-01-25,Charlotte,Orlando,108,117,-1.5,-1.5,213.5,213.5,win,over
2020_21,2021-01-25,Philadelphia,Detroit,104,119,7.0,5.0,215.0,216.0,loss,over
2020_21,2021-01-25,Toronto,Indiana,114,129,-2.5,-2.5,217.0,219.0,win,over
2020_21,2021-01-25,LALakers,Cleveland,115,108,10.0,12.0,215.0,214.5,loss,over
2020_21,2021-01-25,Miami,Brooklyn,85,98,-7.5,-7.0,234.0,237.0,win,under
2020_21,2021-01-25,Boston,Chicago,119,103,6.5,3.5,229.0,227.5,win,under
2020_21,2021-01-25,Denver,Dallas,117,113,-1.0,2.0,221.5,223.0,win,over
2020_21,2021-01-25,OklahomaCity,Portland,125,122,-6.5,-4.5,221.5,226.5,loss,over
2020_21,2021-01-25,Minnesota,GoldenState,108,130,-8.0,-9.0,225.0,227.0,win,over
2020_21,2021-01-26,LAClippers,Atlanta,99,108,-3.5,-6.0,221.5,226.5,win,under
2020_21,2021-01-26,Washington,Houston,88,107,-3.0,-3.5,231.0,234.0,win,under
2020_21,2021-01-26,NewYork,Utah,94,108,-10.5,-11.0,209.5,212.0,win,under
2020_21,2021-01-27,Detroit,Cleveland,107,122,-1.5,-2.0,215.5,215.5,win,over
2020_21,2021-01-27,Sacramento,Orlando,121,107,-1.5,-1.0,221.5,223.5,loss,over
2020_21,2021-01-27,Indiana,Charlotte,116,106,-1.0,3.0,218.5,221.5,win,over
2020_21,2021-01-27,Milwaukee,Toronto,115,108,6.0,6.0,224.5,228.0,win,under
2020_21,2021-01-27,Brooklyn,Atlanta,132,128,7.0,6.0,236.0,238.0,loss,over
2020_21,2021-01-27,LALakers,Philadelphia,106,107,2.5,4.0,221.5,222.5,loss,under
2020_21,2021-01-27,Denver,Miami,109,82,5.0,6.5,220.5,215.0,win,under
2020_21,2021-01-27,Washington,NewOrleans,106,124,-7.5,-8.5,227.0,227.5,win,over
2020_21,2021-01-27,Boston,SanAntonio,106,110,2.5,4.5,225.0,224.5,loss,under
2020_21,2021-01-27,Dallas,Utah,104,116,-4.5,-2.0,225.0,221.0,win,under
2020_21,2021-01-27,OklahomaCity,Phoenix,102,97,-5.5,-8.0,220.0,215.0,loss,under
2020_21,2021-01-27,Minnesota,GoldenState,111,123,-8.0,-9.0,227.5,229.0,win,over
2020_21,2021-01-28,LAClippers,Miami,109,105,-5.0,-2.0,215.5,212.5,loss,over
2020_21,2021-01-28,LALakers,Detroit,92,107,9.5,7.0,217.5,214.0,loss,under
2020_21,2021-01-28,GoldenState,Phoenix,93,114,1.0,-2.0,219.5,219.0,win,under
2020_21,2021-01-28,Portland,Houston,101,104,-2.5,-4.5,228.0,229.5,loss,under
2020_21,2021-01-29,Atlanta,Washington,116,100,4.5,3.5,234.0,234.5,win,under
2020_21,2021-01-29,LAClippers,Orlando,116,90,-2.5,7.0,212.0,217.0,win,under
2020_21,2021-01-29,Indiana,Charlotte,105,108,4.0,3.5,220.5,221.5,loss,under
2020_21,2021-01-29,Sacramento,Toronto,126,124,-6.5,-4.0,228.5,226.5,loss,over
2020_21,2021-01-29,Milwaukee,NewOrleans,126,131,6.0,7.0,229.0,229.5,loss,over
2020_21,2021-01-29,Cleveland,NewYork,81,102,-2.0,-1.0,205.5,209.0,win,under
2020_21,2021-01-29,Brooklyn,OklahomaCity,147,125,9.5,7.0,230.5,229.5,win,over
2020_21,2021-01-29,Philadelphia,Minnesota,118,94,6.5,9.5,225.5,225.0,win,under
2020_21,2021-01-29,Denver,SanAntonio,109,119,3.0,4.0,225.0,222.0,loss,over
2020_21,2021-01-29,Dallas,Utah,101,120,-3.5,-4.0,220.5,222.0,win,under
2020_21,2021-01-30,Portland,Chicago,123,122,-1.5,-1.5,232.0,233.0,loss,over
2020_21,2021-01-30,Milwaukee,Charlotte,114,126,7.5,9.0,228.0,231.0,loss,over
2020_21,2021-01-30,Houston,NewOrleans,126,112,-0.0,-2.0,223.0,223.0,loss,over
2020_21,2021-01-30,Sacramento,Miami,104,105,-6.0,-6.5,224.5,222.5,loss,under
2020_21,2021-01-30,LALakers,Boston,96,95,1.5,3.5,218.5,217.5,loss,under
2020_21,2021-01-30,Phoenix,Dallas,111,105,-2.0,-1.0,217.0,215.0,loss,over
2020_21,2021-01-30,Detroit,GoldenState,91,118,-5.5,-5.5,224.5,224.5,win,under
2020_21,2021-01-30,Memphis,SanAntonio,129,112,-3.0,-3.5,222.5,219.0,loss,over
2020_21,2021-01-31,Utah,Denver,117,128,-1.5,3.0,220.5,220.0,loss,over
