season,date,visiting_team,home_team,visiting_team_score,home_team_score,spread_open,spread_close,total_open,total_close,spread_result_home_team,total_result
2016_17,2016-10-29,Indiana,Chicago,101,118,-3.0,-3.5,210.0,209.5,win,over
2016_17,2016-10-29,NewOrleans,SanAntonio,79,98,-12.5,-14.0,206.0,204.0,win,under
2016_17,2016-10-29,Portland,Denver,115,113,-1.0,1.0,211.0,211.5,win,over
2016_17,2016-10-29,Minnesota,Sacramento,103,106,2.5,-0.0,203.5,203.0,loss,over
2016_17,2016-10-30,Utah,LAClippers,75,88,-8.0,-7.5,196.0,189.0,win,under
2016_17,2016-10-30,GoldenState,Phoenix,106,100,12.0,11.5,225.0,227.0,loss,under
2016_17,2016-10-30,Milwaukee,Detroit,83,98,-7.0,-7.0,193.5,197.5,win,under
2016_17,2016-10-30,SanAntonio,Miami,106,99,6.0,6.5,195.0,194.0,win,over
2016_17,2016-10-30,LALakers,OklahomaCity,96,113,-8.5,-8.5,214.0,216.0,win,under
2016_17,2016-10-30,Washington,Memphis,103,112,-1.0,3.5,202.5,204.5,loss,over
2016_17,2016-10-30,Dallas,Houston,92,93,-6.5,-6.0,216.0,213.5,loss,under
2016_17,2016-10-31,Denver,Toronto,102,105,-7.5,-6.5,204.0,206.5,loss,over
2016_17,2016-10-31,Chicago,Brooklyn,118,88,5.5,6.0,210.5,209.5,win,under
2016_17,2016-10-31,Sacramento,Atlanta,95,106,-7.5,-7.5,202.5,203.0,win,under
2016_17,2016-10-31,Phoenix,LAClippers,98,116,-10.5,-12.5,207.0,204.5,win,over
2016_17,2016-11-01,Houston,Cleveland,120,128,-8.5,-9.5,218.0,217.0,loss,over
2016_17,2016-11-01,LALakers,Indiana,108,115,-9.5,-9.0,216.0,213.5,loss,over
2016_17,2016-11-01,Orlando,Philadelphia,103,101,4.0,5.0,199.0,198.5,loss,over
2016_17,2016-11-01,NewYork,Detroit,89,102,-3.5,-4.0,198.0,203.0,win,under
2016_17,2016-11-01,Sacramento,Miami,96,108,-4.0,-3.5,201.0,199.5,win,over
2016_17,2016-11-01,Memphis,Minnesota,80,116,-5.5,-7.5,199.0,197.5,win,under
2016_17,2016-11-01,Milwaukee,NewOrleans,117,113,-3.0,-3.5,206.0,204.5,loss,over
2016_17,2016-11-01,Utah,SanAntonio,106,91,-11.0,-9.5,189.0,186.0,loss,over
2016_17,2016-11-01,GoldenState,Portland,127,104,6.0,5.5,225.0,225.5,win,over
2016_17,2016-11-02,Toronto,Washington,113,103,-1.0,-1.5,203.0,205.5,loss,over
2016_17,2016-11-02,Philadelphia,Charlotte,93,109,-11.5,-12.5,195.0,197.0,win,over
2016_17,2016-11-02,Houston,NewYork,118,99,-1.0,-1.0,213.5,219.0,loss,under
2016_17,2016-11-02,LALakers,Atlanta,123,116,-11.0,-12.0,208.0,205.0,loss,over
2016_17,2016-11-02,Detroit,Brooklyn,101,109,4.0,4.0,204.5,205.0,loss,over
2016_17,2016-11-02,NewOrleans,Memphis,83,89,-6.0,-5.0,206.0,207.5,win,under
2016_17,2016-11-02,Chicago,Boston,100,107,-2.5,-3.0,209.5,207.0,win,under
2016_17,2016-11-02,Dallas,Utah,81,97,-4.5,-3.0,188.0,186.5,win,under
2016_17,2016-11-02,Portland,Phoenix,115,118,3.5,2.5,215.5,216.5,loss,over
2016_17,2016-11-02,OklahomaCity,LAClippers,85,83,-6.0,-7.0,205.0,209.0,loss,under
2016_17,2016-11-03,Sacramento,Orlando,94,102,-2.0,-0.0,202.0,198.0,loss,under
2016_17,2016-11-03,Boston,Cleveland,122,128,-7.0,-10.5,210.0,207.0,loss,over
2016_17,2016-11-03,Denver,Minnesota,102,99,-3.5,-3.0,209.0,204.5,loss,under
2016_17,2016-11-03,Indiana,Milwaukee,107,125,2.5,2.5,210.0,210.5,loss,over
2016_17,2016-11-03,OklahomaCity,GoldenState,96,122,-10.0,-12.0,226.5,223.0,win,under
2016_17,2016-11-04,Atlanta,Washington,92,95,-2.0,-1.5,207.0,205.0,win,under
2016_17,2016-11-04,Charlotte,Brooklyn,99,95,5.5,6.5,206.0,203.0,loss,under
2016_17,2016-11-04,Miami,Toronto,87,96,-7.5,-7.0,199.0,202.0,win,under
2016_17,2016-11-04,NewYork,Chicago,117,104,-6.5,-7.5,208.0,210.0,loss,over
2016_17,2016-11-04,Phoenix,NewOrleans,112,111,-4.0,-2.5,211.0,210.5,loss,over
2016_17,2016-11-04,LAClippers,Memphis,99,88,4.0,5.5,196.5,197.5,win,under
2016_17,2016-11-04,Portland,Dallas,105,95,-1.5,2.0,208.0,208.0,win,under
2016_17,2016-11-04,SanAntonio,Utah,100,86,5.0,3.5,186.0,183.5,win,over
2016_17,2016-11-04,GoldenState,LALakers,97,117,10.5,11.5,226.5,228.5,loss,under
2016_17,2016-11-05,Minnesota,OklahomaCity,92,112,-5.0,-4.5,207.0,209.5,win,under
2016_17,2016-11-05,Denver,Detroit,86,103,-3.5,-4.5,203.0,201.0,win,under
2016_17,2016-11-05,Cleveland,Philadelphia,102,101,13.0,12.0,204.5,210.0,loss,under
2016_17,2016-11-05,Washington,Orlando,86,88,-1.5,-6.5,205.0,201.0,loss,under
2016_17,2016-11-05,Chicago,Indiana,94,111,-2.5,-3.5,215.0,209.5,win,under
2016_17,2016-11-05,Houston,Atlanta,97,112,-3.0,-3.5,217.0,218.0,win,under
2016_17,2016-11-05,Sacramento,Milwaukee,91,117,-2.5,-3.5,203.0,202.5,win,over
2016_17,2016-11-05,LAClippers,SanAntonio,116,92,-5.5,-4.5,195.5,197.5,loss,over
2016_17,2016-11-06,Utah,NewYork,114,109,-1.5,2.5,194.0,193.0,win,over
2016_17,2016-11-06,Portland,Memphis,100,94,1.5,-0.0,203.5,204.5,win,under
2016_17,2016-11-06,Sacramento,Toronto,96,91,-10.0,-7.0,201.0,197.5,loss,under
2016_17,2016-11-06,Milwaukee,Dallas,75,86,-2.0,-3.0,198.0,199.5,win,under
2016_17,2016-11-06,Denver,Boston,123,107,-7.0,-7.0,212.0,212.5,loss,over
2016_17,2016-11-06,Phoenix,LALakers,108,119,-3.0,-4.0,216.0,216.0,win,over
2016_17,2016-11-07,Indiana,Charlotte,100,122,-3.0,-2.5,206.0,205.0,win,over
2016_17,2016-11-07,Houston,Washington,114,106,-1.5,-0.0,219.0,220.5,win,under
2016_17,2016-11-07,Utah,Philadelphia,109,84,8.0,5.0,193.5,189.5,win,over
2016_17,2016-11-07,Miami,OklahomaCity,85,97,-6.5,-5.5,203.0,203.0,win,under
2016_17,2016-11-07,Orlando,Chicago,80,112,-7.0,-7.0,205.0,198.5,win,under
2016_17,2016-11-07,Detroit,LAClippers,82,114,-8.5,-8.0,196.0,196.5,win,under
2016_17,2016-11-07,NewOrleans,GoldenState,106,116,-16.0,-16.5,224.0,220.5,loss,over
2016_17,2016-11-08,Atlanta,Cleveland,110,106,-8.5,-7.5,205.0,208.0,loss,over
2016_17,2016-11-08,Minnesota,Brooklyn,110,119,3.5,4.5,204.0,208.0,loss,over
2016_17,2016-11-08,Denver,Memphis,107,108,-2.0,-3.5,201.0,202.0,loss,over
2016_17,2016-11-08,Phoenix,Portland,121,124,-8.5,-8.5,215.5,220.0,loss,over
2016_17,2016-11-08,NewOrleans,Sacramento,94,102,-5.5,-6.5,203.0,205.0,win,under
2016_17,2016-11-08,Dallas,LALakers,109,97,-4.5,-4.5,205.5,203.5,loss,over
2016_17,2016-11-09,Minnesota,Orlando,123,107,-0.0,-2.5,200.0,201.5,loss,over
2016_17,2016-11-09,Brooklyn,NewYork,96,110,-7.5,-8.0,211.0,215.0,win,under
2016_17,2016-11-09,Boston,Washington,93,118,1.5,-1.5,214.0,213.0,win,under
2016_17,2016-11-09,Utah,Charlotte,98,104,-2.0,-3.0,192.0,193.0,win,over
2016_17,2016-11-09,Philadelphia,Indiana,115,122,-11.5,-11.5,209.0,213.0,loss,over
2016_17,2016-11-09,Chicago,Atlanta,107,115,-3.5,-3.5,203.0,203.0,win,over
2016_17,2016-11-09,Toronto,OklahomaCity,112,102,-3.5,-3.5,199.5,203.5,loss,over
2016_17,2016-11-09,Detroit,Phoenix,100,107,2.5,4.5,203.0,206.0,loss,over
2016_17,2016-11-09,Houston,SanAntonio,101,99,-7.0,-8.5,212.5,211.5,loss,under
2016_17,2016-11-09,Portland,LAClippers,80,111,-8.5,-10.5,207.0,210.0,win,under
2016_17,2016-11-09,Dallas,GoldenState,95,116,-16.5,-18.5,209.5,206.0,win,over
2016_17,2016-11-10,NewOrleans,Milwaukee,112,106,-5.5,-5.0,205.5,207.0,loss,over
2016_17,2016-11-10,Chicago,Miami,98,95,-0.0,-1.0,198.0,201.0,loss,under
2016_17,2016-11-10,GoldenState,Denver,125,101,6.5,6.5,221.5,223.0,win,over
2016_17,2016-11-10,LALakers,Sacramento,101,91,-4.5,-5.5,210.0,211.0,loss,under
2016_17,2016-11-11,Indiana,Philadelphia,105,109,5.0,5.0,213.0,213.5,loss,over
2016_17,2016-11-11,Utah,Orlando,87,74,4.0,5.5,192.0,191.0,win,under
2016_17,2016-11-11,Cleveland,Washington,105,94,6.5,7.5,208.5,210.5,win,under
2016_17,2016-11-11,Toronto,Charlotte,113,111,-3.0,-0.0,198.0,204.0,win,over
2016_17,2016-11-11,NewYork,Boston,87,115,-6.0,-4.5,217.0,214.0,win,under
2016_17,2016-11-11,LAClippers,OklahomaCity,110,108,4.5,5.0,202.5,206.0,loss,over
2016_17,2016-11-11,Detroit,SanAntonio,86,96,-9.0,-9.0,195.0,194.0,win,under
2016_17,2016-11-11,Sacramento,Portland,120,122,-5.5,-6.5,211.0,208.0,loss,over
2016_17,2016-11-12,Boston,Indiana,105,99,-2.5,1.5,221.0,211.5,win,under
2016_17,2016-11-12,LALakers,NewOrleans,126,99,-1.5,-0.0,213.0,216.5,win,over
2016_17,2016-11-12,NewYork,Toronto,107,118,-8.0,-7.5,207.0,208.5,win,over
2016_17,2016-11-12,Philadelphia,Atlanta,96,117,-13.5,-14.5,205.0,207.5,win,over
2016_17,2016-11-12,SanAntonio,Houston,106,100,2.0,1.5,209.5,208.0,win,under
2016_17,2016-11-12,LAClippers,Minnesota,119,105,6.0,5.0,204.0,207.0,win,over
2016_17,2016-11-12,Washington,Chicago,95,106,-9.0,-10.0,203.5,199.5,win,over
2016_17,2016-11-12,Utah,Miami,102,91,2.5,2.0,187.5,186.0,win,over
2016_17,2016-11-12,Memphis,Milwaukee,96,106,-3.0,-3.0,200.0,202.0,win,under
2016_17,2016-11-12,Brooklyn,Phoenix,122,104,-5.0,-4.5,217.5,218.5,loss,over
2016_17,2016-11-12,Detroit,Denver,106,95,-3.5,-5.0,202.5,202.0,loss,under
2016_17,2016-11-13,Charlotte,Cleveland,93,100,-8.0,-7.0,209.0,207.5,loss,under
2016_17,2016-11-13,LALakers,Minnesota,99,125,-4.5,-0.0,215.0,213.5,loss,over
2016_17,2016-11-13,Orlando,OklahomaCity,119,117,-9.0,-9.5,204.0,203.0,loss,over
2016_17,2016-11-13,Phoenix,GoldenState,120,133,-16.0,-17.0,230.0,227.0,loss,over
2016_17,2016-11-13,Denver,Portland,105,112,-4.0,-7.5,217.0,216.0,loss,over
2016_17,2016-11-14,Orlando,Indiana,69,88,-6.0,-8.0,207.0,206.5,win,under
2016_17,2016-11-14,OklahomaCity,Detroit,88,104,-2.0,1.0,200.0,203.5,loss,under
2016_17,2016-11-14,Dallas,NewYork,77,93,-4.5,-4.0,204.0,202.5,win,under
2016_17,2016-11-14,Boston,NewOrleans,105,106,5.5,3.5,211.5,212.0,loss,under
2016_17,2016-11-14,Philadelphia,Houston,88,115,-11.5,-11.0,215.0,216.0,win,under
2016_17,2016-11-14,Miami,SanAntonio,90,94,-11.0,-11.0,191.0,193.5,loss,under
2016_17,2016-11-14,Memphis,Utah,102,96,-6.0,-6.0,187.0,190.0,loss,over
2016_17,2016-11-14,Brooklyn,LAClippers,95,127,-15.0,-16.5,211.0,211.5,win,over
2016_17,2016-11-15,Toronto,Cleveland,117,121,-6.0,-6.0,207.0,210.0,loss,over
2016_17,2016-11-15,Atlanta,Miami,93,90,5.5,6.5,198.0,198.5,loss,under
2016_17,2016-11-15,Charlotte,Minnesota,115,108,1.5,1.0,206.0,205.0,win,over
2016_17,2016-11-15,Chicago,Portland,113,88,-2.5,-4.5,212.0,209.5,loss,under
2016_17,2016-11-15,Brooklyn,LALakers,118,125,-7.0,-7.0,219.0,219.0,loss,over
2016_17,2016-11-16,Cleveland,Indiana,93,103,5.0,-3.0,213.0,208.5,win,under
2016_17,2016-11-16,NewOrleans,Orlando,82,89,-5.0,-7.0,201.0,199.0,loss,under
2016_17,2016-11-16,Washington,Philadelphia,102,109,5.0,7.0,208.0,203.5,loss,over
2016_17,2016-11-16,Milwaukee,Atlanta,100,107,-8.5,-5.5,207.0,210.5,win,under
2016_17,2016-11-16,Dallas,Boston,83,90,-8.0,-6.0,204.5,199.5,win,under
2016_17,2016-11-16,Detroit,NewYork,102,105,-3.5,-1.5,203.0,201.0,win,over
2016_17,2016-11-16,GoldenState,Toronto,127,121,3.0,6.0,219.0,222.5,loss,over
2016_17,2016-11-16,Houston,OklahomaCity,103,105,-1.5,-2.5,218.5,219.5,loss,under
2016_17,2016-11-16,Phoenix,Denver,104,120,-5.0,-4.5,218.5,220.0,win,over
2016_17,2016-11-16,SanAntonio,Sacramento,110,105,6.5,5.5,194.0,197.5,loss,over
2016_17,2016-11-16,Memphis,LAClippers,111,107,-11.5,-12.5,202.5,201.0,loss,over
2016_17,2016-11-17,NewYork,Washington,112,119,-3.0,-5.0,205.5,208.5,win,over
2016_17,2016-11-17,Milwaukee,Miami,73,96,-3.5,-4.0,198.0,202.5,win,under
2016_17,2016-11-17,Portland,Houston,109,126,-5.0,-5.5,220.0,220.0,win,over
2016_17,2016-11-17,Philadelphia,Minnesota,86,110,-10.0,-12.0,214.0,211.0,win,under
2016_17,2016-11-17,Chicago,Utah,85,77,-3.5,-3.0,1955.5,192.5,loss,under
2016_17,2016-11-18,Phoenix,Indiana,116,96,-8.0,-4.0,219.0,216.0,loss,under
2016_17,2016-11-18,Atlanta,Charlotte,96,100,-3.0,-2.0,206.0,208.0,win,under
2016_17,2016-11-18,Detroit,Cleveland,81,104,-10.0,-9.0,205.0,202.5,win,under
2016_17,2016-11-18,Brooklyn,OklahomaCity,105,124,-9.0,-9.5,218.0,216.5,win,over
2016_17,2016-11-18,GoldenState,Boston,104,88,7.0,8.5,225.0,226.0,win,under
2016_17,2016-11-18,Portland,NewOrleans,101,113,2.0,-0.0,214.5,213.5,loss,over
2016_17,2016-11-18,Memphis,Dallas,80,64,-1.5,4.0,191.5,186.0,win,under
2016_17,2016-11-18,Toronto,Denver,113,111,4.0,3.5,216.0,213.0,loss,over
2016_17,2016-11-18,LAClippers,Sacramento,121,115,7.0,8.5,204.5,202.5,loss,over
2016_17,2016-11-18,SanAntonio,LALakers,116,107,5.5,8.0,208.0,210.0,win,over
2016_17,2016-11-19,Utah,Houston,102,111,-3.5,-6.5,200.0,201.0,win,over
2016_17,2016-11-19,Boston,Detroit,94,92,-2.5,-2.0,201.0,199.0,loss,under
2016_17,2016-11-19,Dallas,Orlando,87,95,-5.5,-7.5,184.0,179.5,win,over
2016_17,2016-11-19,Miami,Washington,114,111,-4.5,-4.5,198.5,198.5,loss,over
2016_17,2016-11-19,Charlotte,NewOrleans,116,121,5.0,2.0,206.0,205.5,loss,over
2016_17,2016-11-19,Phoenix,Philadelphia,105,120,2.0,2.0,215.0,211.0,loss,over
2016_17,2016-11-19,Minnesota,Memphis,71,93,-0.0,1.0,204.5,200.0,loss,under
2016_17,2016-11-19,GoldenState,Milwaukee,124,121,9.5,9.0,223.0,218.0,loss,over
2016_17,2016-11-19,Chicago,LAClippers,95,102,-7.5,-8.0,205.5,203.5,loss,under
2016_17,2016-11-20,Atlanta,NewYork,94,104,2.5,4.5,210.0,208.5,loss,under
2016_17,2016-11-20,Portland,Brooklyn,129,109,4.0,4.5,221.0,219.0,win,over
2016_17,2016-11-20,Indiana,OklahomaCity,115,111,-9.0,-9.5,211.5,210.5,loss,over
2016_17,2016-11-20,Utah,Denver,91,105,-2.0,-4.0,198.0,197.5,win,under
2016_17,2016-11-20,Toronto,Sacramento,99,102,4.5,3.5,208.0,211.5,loss,under
2016_17,2016-11-20,Chicago,LALakers,118,110,3.5,-2.5,211.5,209.5,loss,over
2016_17,2016-11-21,Phoenix,Washington,101,106,-7.5,-7.5,219.0,220.0,loss,under
2016_17,2016-11-21,GoldenState,Indiana,120,83,11.5,14.5,222.5,219.0,win,under
2016_17,2016-11-21,Miami,Philadelphia,94,101,4.0,4.0,198.0,201.5,loss,under
2016_17,2016-11-21,Memphis,Charlotte,105,90,-6.0,-5.5,196.5,197.5,loss,under
2016_17,2016-11-21,Houston,Detroit,99,96,-1.0,2.5,204.0,209.0,win,under
2016_17,2016-11-21,Orlando,Milwaukee,89,93,-5.5,-7.0,200.0,200.5,loss,under
2016_17,2016-11-21,Boston,Minnesota,99,93,1.0,2.0,210.0,207.5,win,under
2016_17,2016-11-21,Dallas,SanAntonio,91,96,-17.0,-13.5,180.0,186.5,loss,over
2016_17,2016-11-21,Toronto,LAClippers,115,123,-7.0,-8.5,210.5,207.0,loss,over
2016_17,2016-11-22,NewOrleans,Atlanta,112,94,-8.0,-8.5,208.0,209.0,loss,under
2016_17,2016-11-22,Portland,NewYork,103,107,-2.0,-1.0,215.5,217.0,win,under
2016_17,2016-11-22,Chicago,Denver,107,110,1.0,1.5,207.5,207.5,loss,over
2016_17,2016-11-22,OklahomaCity,LALakers,109,111,1.5,3.0,220.0,220.5,loss,under
2016_17,2016-11-23,Phoenix,Orlando,92,87,-4.5,-4.0,206.5,209.5,loss,under
2016_17,2016-11-23,Portland,Cleveland,125,137,-11.0,-11.5,218.5,219.0,win,over
2016_17,2016-11-23,Atlanta,Indiana,96,85,2.5,1.0,208.0,204.5,win,under
2016_17,2016-11-23,SanAntonio,Charlotte,119,114,3.0,5.5,198.5,201.0,loss,over
2016_17,2016-11-23,Memphis,Philadelphia,104,99,5.0,6.0,197.5,195.5,loss,over
2016_17,2016-11-23,Miami,Detroit,84,107,-4.5,-4.5,190.0,188.5,win,over
2016_17,2016-11-23,Boston,Brooklyn,111,92,7.0,7.0,213.0,215.0,win,under
2016_17,2016-11-23,Toronto,Houston,115,102,-3.0,-4.0,219.0,216.5,loss,over
2016_17,2016-11-23,LAClippers,Dallas,124,104,9.0,10.0,191.5,193.0,win,over
2016_17,2016-11-23,Denver,Utah,83,108,-4.5,-8.0,196.5,199.0,win,under
2016_17,2016-11-23,Minnesota,NewOrleans,96,117,-0.0,2.5,210.0,210.0,loss,over
2016_17,2016-11-23,OklahomaCity,Sacramento,101,116,-1.0,-2.0,208.0,214.0,win,over
2016_17,2016-11-23,LALakers,GoldenState,106,149,-16.0,-18.0,231.0,230.0,win,over
2016_17,2016-11-25,SanAntonio,Boston,109,103,2.5,4.0,203.5,201.0,win,over
2016_17,2016-11-25,Washington,Orlando,94,91,1.0,2.0,201.0,198.5,win,under
2016_17,2016-11-25,Charlotte,NewYork,111,113,-0.0,1.5,209.5,211.0,loss,over
2016_17,2016-11-25,Dallas,Cleveland,90,128,-16.0,-13.0,203.0,201.0,win,over
2016_17,2016-11-25,LAClippers,Detroit,97,108,6.5,6.5,199.0,200.0,loss,over
2016_17,2016-11-25,Chicago,Philadelphia,105,89,8.0,9.5,203.5,205.0,win,under
2016_17,2016-11-25,Atlanta,Utah,68,95,-2.5,-3.5,194.0,195.5,win,under
2016_17,2016-11-25,Toronto,Milwaukee,105,99,3.0,3.5,211.0,207.5,win,under
2016_17,2016-11-25,Miami,Memphis,90,81,-6.5,-5.0,185.5,185.0,loss,under
2016_17,2016-11-25,Brooklyn,Indiana,97,118,-8.0,-5.5,214.0,213.5,win,over
2016_17,2016-11-25,Minnesota,Phoenix,98,85,1.5,2.0,216.0,214.5,win,under
2016_17,2016-11-25,OklahomaCity,Denver,132,129,1.5,3.0,213.5,215.0,loss,over
2016_17,2016-11-25,NewOrleans,Portland,104,119,-4.5,-4.0,219.0,217.5,win,over
2016_17,2016-11-25,Houston,Sacramento,117,104,3.0,3.5,216.0,217.0,win,over
2016_17,2016-11-25,GoldenState,LALakers,109,85,12.0,14.0,233.0,230.5,win,under
2016_17,2016-11-26,NewYork,Charlotte,102,107,-6.0,-5.5,209.0,207.0,loss,over
2016_17,2016-11-26,SanAntonio,Washington,112,100,5.0,6.0,203.0,206.0,win,over
2016_17,2016-11-26,Detroit,OklahomaCity,88,106,-5.0,-4.5,203.0,203.0,win,under
2016_17,2016-11-26,Memphis,Miami,110,107,-0.0,1.0,184.0,187.0,win,over
2016_17,2016-11-26,Minnesota,GoldenState,102,115,-14.0,-12.5,223.0,222.5,win,under
2016_17,2016-11-27,Cleveland,Philadelphia,112,108,12.5,11.0,209.5,209.5,loss,over
2016_17,2016-11-27,Denver,Phoenix,120,114,-1.0,-2.5,215.5,213.0,loss,over
2016_17,2016-11-27,Sacramento,Brooklyn,122,105,3.0,5.0,218.0,219.5,win,over
2016_17,2016-11-27,Milwaukee,Orlando,104,96,1.0,-2.0,194.0,196.5,loss,over
2016_17,2016-11-27,LAClippers,Indiana,70,91,10.5,12.0,207.5,206.0,loss,under
2016_17,2016-11-27,NewOrleans,Dallas,81,91,2.5,5.0,200.5,197.0,loss,under
2016_17,2016-11-27,Houston,Portland,130,114,1.5,1.0,225.0,227.0,win,over
2016_17,2016-11-27,Atlanta,LALakers,94,109,4.0,6.0,212.0,209.0,loss,under
2016_17,2016-11-28,Sacramento,Washington,95,101,-4.5,-5.0,210.0,209.5,win,under
2016_17,2016-11-28,Philadelphia,Toronto,95,122,-14.5,-15.0,213.5,206.5,win,over
2016_17,2016-11-28,OklahomaCity,NewYork,112,103,-0.0,1.0,214.5,216.0,win,under
2016_17,2016-11-28,Boston,Miami,112,104,3.5,4.5,196.0,201.5,win,over
2016_17,2016-11-28,Utah,Minnesota,112,103,0.0,3.0,196.0,193.0,win,over
2016_17,2016-11-28,Charlotte,Memphis,104,85,-2.5,2.0,196.0,198.0,win,under
2016_17,2016-11-28,Atlanta,GoldenState,100,105,-13.0,-13.5,218.0,219.0,loss,under
2016_17,2016-11-29,Detroit,Charlotte,112,89,-4.0,-3.5,196.0,199.5,loss,over
2016_17,2016-11-29,LAClippers,Brooklyn,122,127,12.0,11.0,219.0,212.5,loss,over
2016_17,2016-11-29,Cleveland,Milwaukee,101,118,7.5,7.5,211.0,213.5,loss,over
2016_17,2016-11-29,LALakers,NewOrleans,88,105,-5.0,-5.5,217.0,218.5,win,under
2016_17,2016-11-29,Orlando,SanAntonio,95,83,-14.5,-12.5,197.0,194.5,loss,under
2016_17,2016-11-29,Houston,Utah,101,120,-1.0,1.5,204.0,204.5,loss,over
2016_17,2016-11-30,Memphis,Toronto,105,120,-10.0,-13.5,195.5,195.0,win,over
2016_17,2016-11-30,Detroit,Boston,121,114,-7.0,-6.5,197.5,201.0,loss,over
2016_17,2016-11-30,Washington,OklahomaCity,115,126,-5.5,-5.0,212.0,216.0,win,over
2016_17,2016-11-30,NewYork,Minnesota,106,104,-3.5,-3.5,211.5,211.5,loss,under
2016_17,2016-11-30,LALakers,Chicago,96,90,-10.0,-10.5,212.0,209.5,loss,under
2016_17,2016-11-30,SanAntonio,Dallas,94,87,10.0,8.5,192.0,186.5,loss,under
2016_17,2016-11-30,Miami,Denver,106,98,-4.5,-6.5,205.0,208.0,loss,under
2016_17,2016-11-30,Atlanta,Phoenix,107,109,6.5,3.0,209.5,211.0,loss,over
2016_17,2016-11-30,Indiana,Portland,109,131,-7.5,-7.5,215.0,209.0,win,over
2016_17,2016-12-01,Dallas,Charlotte,87,97,-9.5,-12.0,194.0,192.5,loss,under
2016_17,2016-12-01,Milwaukee,Brooklyn,111,93,3.5,5.5,216.5,215.0,win,under
2016_17,2016-12-01,LAClippers,Cleveland,113,94,-4.0,-3.5,215.5,215.0,loss,under
2016_17,2016-12-01,Orlando,Memphis,94,95,-2.0,4.0,181.5,191.0,loss,under
2016_17,2016-12-01,Miami,Utah,111,110,-9.0,-6.5,189.0,186.5,loss,over
2016_17,2016-12-01,Houston,GoldenState,132,127,-9.5,-11.5,230.0,232.5,loss,over
2016_17,2016-12-02,Orlando,Philadelphia,105,88,1.0,-0.0,196.0,198.5,win,under
2016_17,2016-12-02,LALakers,Toronto,80,113,-10.5,-9.5,216.0,214.0,win,under
2016_17,2016-12-02,Sacramento,Boston,92,97,-7.0,-6.0,208.0,210.5,loss,under
2016_17,2016-12-02,Minnesota,NewYork,114,118,-3.5,2.5,210.0,210.5,loss,over
