season,date,visiting_team,home_team,visiting_team_score,home_team_score,spread_open,spread_close,total_open,total_close,spread_result_home_team,total_result
2008_09,2008-11-14,Detroit,LALakers,106,95,-9.5,-9.5,193.0,195.0,loss,over
2008_09,2008-11-15,GoldenState,LAClippers,121,103,-3.0,-2.5,202.0,202.0,loss,over
2008_09,2008-11-15,NewJersey,Atlanta,119,107,-9.0,-9.5,191.5,196.5,loss,over
2008_09,2008-11-15,OklahomaCity,Philadelphia,85,110,-12.0,-10.5,191.0,189.0,win,over
2008_09,2008-11-15,Utah,Cleveland,93,105,-10.0,-10.5,190.5,191.0,win,over
2008_09,2008-11-15,Portland,Minnesota,88,83,1.0,1.5,195.5,192.5,win,under
2008_09,2008-11-15,Indiana,Chicago,91,104,-6.0,-5.5,200.0,202.5,win,under
2008_09,2008-11-15,Boston,Milwaukee,102,97,8.5,9.0,182.0,182.5,loss,over
2008_09,2008-11-15,NewOrleans,Houston,82,91,-2.5,-2.0,182.0,181.0,win,under
2008_09,2008-11-16,Miami,Toronto,96,107,-5.0,-3.0,189.0,186.0,win,over
2008_09,2008-11-16,Orlando,Charlotte,90,85,6.5,6.5,190.0,188.0,loss,under
2008_09,2008-11-16,Dallas,NewYork,124,114,2.0,2.0,214.5,215.0,win,over
2008_09,2008-11-16,Detroit,Phoenix,86,104,-3.0,-2.0,198.5,197.0,win,under
2008_09,2008-11-16,Minnesota,Denver,84,90,-9.0,-9.5,202.5,203.0,loss,under
2008_09,2008-11-16,SanAntonio,Sacramento,90,88,-2.0,-2.0,183.0,181.5,loss,under
2008_09,2008-11-17,Houston,OklahomaCity,100,89,8.5,9.0,183.5,183.5,win,over
2008_09,2008-11-17,Phoenix,Utah,97,109,-1.5,-2.0,197.0,194.0,win,over
2008_09,2008-11-17,SanAntonio,LAClippers,86,83,-1.5,-2.5,177.0,176.0,loss,under
2008_09,2008-11-18,Dallas,Charlotte,100,83,5.5,5.5,189.0,187.0,win,under
2008_09,2008-11-18,Atlanta,Indiana,96,113,-2.0,-3.5,203.5,209.0,win,under
2008_09,2008-11-18,Toronto,Orlando,90,103,-6.5,-6.0,192.0,192.0,win,over
2008_09,2008-11-18,Miami,Washington,94,87,-2.0,-2.0,192.5,192.5,loss,under
2008_09,2008-11-18,Cleveland,NewJersey,106,82,6.0,5.5,197.0,193.5,win,under
2008_09,2008-11-18,NewYork,Boston,101,110,-8.5,-8.0,204.0,204.0,win,over
2008_09,2008-11-18,Sacramento,Memphis,94,109,-5.5,-5.5,196.0,196.5,win,over
2008_09,2008-11-18,Milwaukee,Denver,105,114,-8.5,-9.5,191.5,195.5,loss,over
2008_09,2008-11-18,Chicago,LALakers,109,116,-12.5,-12.5,197.5,202.0,loss,over
2008_09,2008-11-18,Portland,GoldenState,106,111,-1.0,1.0,203.5,206.0,loss,over
2008_09,2008-11-19,Washington,Atlanta,87,91,-8.0,-7.0,201.0,200.0,loss,under
2008_09,2008-11-19,Toronto,Miami,101,95,-3.5,-2.5,187.5,188.5,loss,over
2008_09,2008-11-19,Cleveland,Detroit,89,96,-3.5,-2.5,192.5,190.0,win,under
2008_09,2008-11-19,Philadelphia,Minnesota,96,102,3.5,3.5,189.0,189.5,loss,over
2008_09,2008-11-19,LAClippers,OklahomaCity,108,88,-1.5,1.5,188.5,187.5,win,over
2008_09,2008-11-19,Sacramento,NewOrleans,105,96,-13.5,-14.0,192.5,197.5,loss,over
2008_09,2008-11-19,Dallas,Houston,96,86,-5.0,-3.5,186.0,189.0,loss,under
2008_09,2008-11-19,Denver,SanAntonio,91,81,1.5,-0.0,179.5,181.5,win,under
2008_09,2008-11-19,Milwaukee,Utah,94,105,-9.5,-10.5,189.0,190.0,win,over
2008_09,2008-11-19,Chicago,Portland,74,116,-6.0,-6.0,192.0,196.0,win,under
2008_09,2008-11-20,Detroit,Boston,80,98,-7.5,-6.0,184.0,184.0,win,under
2008_09,2008-11-20,LALakers,Phoenix,105,92,3.5,5.0,204.0,208.0,win,under
2008_09,2008-11-21,NewJersey,Toronto,129,127,-10.0,-8.5,195.0,196.0,loss,over
2008_09,2008-11-21,LAClippers,Philadelphia,88,89,-10.0,-9.5,192.0,189.5,loss,under
2008_09,2008-11-21,Orlando,Indiana,100,98,2.0,2.0,202.0,204.0,loss,under
2008_09,2008-11-21,Houston,Washington,103,91,5.0,6.5,182.5,183.0,win,over
2008_09,2008-11-21,Charlotte,Atlanta,83,88,-8.0,-8.0,187.0,189.0,loss,under
2008_09,2008-11-21,Boston,Minnesota,95,78,6.5,6.5,186.0,183.5,win,under
2008_09,2008-11-21,Memphis,Dallas,76,91,-8.5,-9.0,195.0,195.5,win,under
2008_09,2008-11-21,Utah,SanAntonio,94,119,-3.0,-4.5,174.0,174.0,win,over
2008_09,2008-11-21,NewYork,Milwaukee,87,104,-2.0,-4.5,211.5,205.5,win,under
2008_09,2008-11-21,NewOrleans,OklahomaCity,105,80,9.5,10.0,189.0,191.0,win,under
2008_09,2008-11-21,Portland,Sacramento,117,96,4.0,4.5,200.0,198.0,win,over
2008_09,2008-11-21,Denver,LALakers,90,104,-8.0,-8.5,203.5,205.5,win,under
2008_09,2008-11-21,Chicago,GoldenState,115,110,-4.0,-4.0,211.5,213.5,loss,over
2008_09,2008-11-22,Houston,Orlando,100,95,-4.0,-2.0,183.5,184.5,loss,over
2008_09,2008-11-22,Milwaukee,Charlotte,79,74,-2.5,-3.0,178.5,180.0,loss,under
2008_09,2008-11-22,Indiana,Miami,100,109,-5.5,-5.5,196.5,197.5,win,over
2008_09,2008-11-22,Atlanta,Cleveland,96,110,-10.5,-12.0,195.0,197.5,win,over
2008_09,2008-11-22,Washington,NewYork,117,122,-5.5,-2.5,210.0,204.0,win,over
2008_09,2008-11-22,LAClippers,NewJersey,95,112,-5.0,-3.5,193.0,190.0,win,over
2008_09,2008-11-22,OklahomaCity,NewOrleans,97,109,-15.0,-15.0,191.5,190.5,loss,over
2008_09,2008-11-22,Utah,Memphis,103,94,-2.5,-3.5,188.0,187.5,loss,over
2008_09,2008-11-22,Portland,Phoenix,92,102,-6.5,-5.5,197.5,198.0,win,under
2008_09,2008-11-23,Boston,Toronto,118,103,4.5,4.0,184.5,186.0,win,over
2008_09,2008-11-23,GoldenState,Philadelphia,81,89,-6.0,-6.5,208.0,208.5,win,under
2008_09,2008-11-23,Minnesota,Detroit,106,80,-10.5,-9.5,188.5,188.5,loss,under
2008_09,2008-11-23,Chicago,Denver,101,114,-7.5,-8.5,205.0,208.0,win,over
2008_09,2008-11-23,Sacramento,LALakers,108,118,-16.5,-17.0,209.0,208.5,loss,over
2008_09,2008-11-24,Philadelphia,Charlotte,84,93,3.5,3.0,179.0,177.0,loss,under
2008_09,2008-11-24,Milwaukee,Orlando,101,108,-8.5,-8.5,190.0,190.0,loss,over
2008_09,2008-11-24,Houston,Miami,107,98,2.5,3.0,186.5,186.0,win,over
2008_09,2008-11-24,SanAntonio,Memphis,94,81,1.5,3.0,179.0,180.5,win,under
2008_09,2008-11-24,Chicago,Utah,101,100,-6.0,-6.5,202.0,202.0,loss,under
2008_09,2008-11-24,Sacramento,Portland,90,91,-11.5,-11.5,202.0,204.5,loss,under
2008_09,2008-11-24,NewOrleans,LAClippers,99,87,5.0,6.5,188.0,186.5,win,under
2008_09,2008-11-25,GoldenState,Washington,100,124,-0.0,2.0,211.0,209.5,loss,over
2008_09,2008-11-25,Cleveland,NewYork,119,101,6.5,9.0,213.0,211.5,win,over
2008_09,2008-11-25,Phoenix,OklahomaCity,99,98,10.0,9.5,198.5,202.5,loss,under
2008_09,2008-11-25,Indiana,Dallas,106,109,-7.5,-7.0,197.0,200.0,loss,over
2008_09,2008-11-25,NewJersey,LALakers,93,120,-13.5,-13.5,209.0,210.0,win,over
2008_09,2008-11-26,Milwaukee,Atlanta,96,102,-7.0,-7.5,190.0,195.0,loss,over
2008_09,2008-11-26,OklahomaCity,Cleveland,82,117,-16.0,-15.5,195.5,199.5,win,under
2008_09,2008-11-26,Charlotte,Toronto,86,93,-7.0,-8.5,182.5,187.0,loss,under
2008_09,2008-11-26,Orlando,Philadelphia,96,94,-2.5,-5.0,190.5,190.5,loss,under
2008_09,2008-11-26,GoldenState,Boston,111,119,-12.0,-12.5,202.5,205.5,loss,over
2008_09,2008-11-26,Phoenix,Minnesota,110,102,4.0,3.5,196.0,196.0,win,over
2008_09,2008-11-26,NewYork,Detroit,96,110,-12.0,-13.0,208.5,208.5,win,under
2008_09,2008-11-26,Indiana,Houston,91,90,-10.0,-8.0,190.5,193.0,loss,under
2008_09,2008-11-26,Chicago,SanAntonio,88,98,-7.5,-7.0,190.5,190.0,win,under
2008_09,2008-11-26,Memphis,Utah,100,117,-9.0,-9.5,192.0,194.0,win,over
2008_09,2008-11-26,Miami,Portland,68,106,-7.5,-8.0,193.0,192.0,win,under
2008_09,2008-11-26,NewJersey,Sacramento,116,114,-3.0,-3.5,211.0,210.0,loss,over
2008_09,2008-11-26,Denver,LAClippers,106,105,4.5,4.0,195.5,198.5,loss,over
2008_09,2008-11-27,Orlando,Washington,105,90,3.5,3.0,200.0,197.5,win,under
2008_09,2008-11-27,NewOrleans,Denver,105,101,-2.0,-1.0,196.5,197.0,loss,over
2008_09,2008-11-28,Atlanta,Toronto,88,93,-9.0,-6.5,198.5,201.5,loss,under
2008_09,2008-11-28,Philadelphia,Boston,78,102,-9.0,-8.5,187.0,186.5,win,under
2008_09,2008-11-28,GoldenState,Cleveland,97,112,-12.0,-11.5,215.0,216.5,win,under
2008_09,2008-11-28,Minnesota,OklahomaCity,105,103,2.5,2.5,194.0,194.0,loss,over
2008_09,2008-11-28,Miami,Phoenix,107,92,-8.5,-4.5,200.0,195.0,loss,over
2008_09,2008-11-28,Milwaukee,Detroit,97,107,-9.0,-9.5,187.0,190.5,win,over
2008_09,2008-11-28,Charlotte,Indiana,115,108,-7.0,-7.0,188.0,190.0,loss,over
2008_09,2008-11-28,Memphis,SanAntonio,98,109,-10.0,-10.5,182.5,185.0,win,over
2008_09,2008-11-28,Sacramento,Utah,94,120,-10.5,-11.0,208.0,210.0,win,over
2008_09,2008-11-28,NewOrleans,Portland,86,101,-4.0,-4.5,186.0,187.5,win,under
2008_09,2008-11-28,Dallas,LALakers,107,114,-11.5,-11.0,205.0,205.0,loss,over
2008_09,2008-11-29,Boston,Charlotte,89,84,8.0,9.0,182.5,179.0,loss,under
2008_09,2008-11-29,Atlanta,Washington,102,98,-1.0,-1.5,200.0,200.0,loss,under
2008_09,2008-11-29,Indiana,Orlando,96,110,-8.5,-7.0,201.0,202.5,win,over
2008_09,2008-11-29,GoldenState,NewYork,125,138,-1.5,1.0,225.0,223.0,loss,over
2008_09,2008-11-29,Denver,Minnesota,106,97,4.0,5.5,200.0,200.5,win,over
2008_09,2008-11-29,OklahomaCity,Memphis,111,103,-8.0,-8.0,193.5,199.0,loss,over
2008_09,2008-11-29,SanAntonio,Houston,84,103,-4.0,-3.0,176.5,178.0,win,over
2008_09,2008-11-29,Cleveland,Milwaukee,97,85,7.0,7.0,194.5,195.5,win,under
2008_09,2008-11-29,NewJersey,Utah,105,88,-8.0,-9.0,208.5,209.5,loss,under
2008_09,2008-11-29,Dallas,Sacramento,101,78,4.5,4.0,208.0,207.5,win,under
2008_09,2008-11-29,Miami,LAClippers,96,97,-1.5,2.5,193.5,190.5,loss,over
2008_09,2008-11-30,Portland,Detroit,96,85,-4.0,-4.0,187.5,186.0,loss,under
2008_09,2008-11-30,Chicago,Philadelphia,103,92,-6.5,-6.0,194.0,195.0,loss,under
2008_09,2008-11-30,Houston,Denver,94,104,-4.5,-3.5,193.0,193.5,win,over
2008_09,2008-11-30,NewJersey,Phoenix,117,109,-9.0,-8.5,209.0,206.5,loss,over
2008_09,2008-11-30,Toronto,LALakers,99,112,-12.5,-12.0,206.0,208.0,win,over
2008_09,2008-12-01,Minnesota,Charlotte,90,100,-3.5,-4.0,184.0,184.5,win,over
2008_09,2008-12-01,Orlando,Boston,88,107,-8.5,-9.0,189.0,189.5,win,over
2008_09,2008-12-01,Miami,GoldenState,130,129,3.5,1.5,214.0,217.0,loss,over
2008_09,2008-12-02,LALakers,Indiana,117,118,8.0,9.0,212.0,213.0,loss,over
2008_09,2008-12-02,Portland,NewYork,104,97,6.5,8.0,212.0,211.5,loss,under
2008_09,2008-12-02,Washington,NewJersey,108,88,-5.5,-6.5,209.5,206.0,loss,under
2008_09,2008-12-02,LAClippers,Dallas,98,100,-11.5,-10.5,194.5,199.0,loss,under
2008_09,2008-12-02,Philadelphia,Chicago,103,95,-3.0,-1.5,194.5,194.5,loss,over
2008_09,2008-12-02,Detroit,SanAntonio,89,77,-4.0,-5.5,183.5,184.5,loss,under
2008_09,2008-12-02,Toronto,Denver,93,132,-6.5,-5.0,205.5,207.0,win,over
2008_09,2008-12-02,Utah,Sacramento,97,94,-2.5,2.0,209.0,208.5,win,under
2008_09,2008-12-03,Memphis,Atlanta,95,105,-9.0,-9.0,197.0,199.0,win,over
2008_09,2008-12-03,Portland,Washington,98,92,7.0,6.5,195.0,191.5,loss,under
2008_09,2008-12-03,LALakers,Philadelphia,114,102,7.0,9.0,200.0,201.5,win,over
2008_09,2008-12-03,Minnesota,Orlando,89,100,-9.0,-9.5,199.0,195.0,win,under
2008_09,2008-12-03,NewYork,Cleveland,82,118,-14.5,-16.0,218.0,215.5,win,under
2008_09,2008-12-03,OklahomaCity,Charlotte,97,103,-8.5,-8.5,190.0,191.0,loss,over
2008_09,2008-12-03,Indiana,Boston,96,114,-12.5,-15.0,198.0,200.5,win,over
2008_09,2008-12-03,Chicago,Milwaukee,90,97,-4.0,-5.0,198.0,200.5,win,under
2008_09,2008-12-03,Phoenix,NewOrleans,91,104,-5.5,-9.0,198.0,193.0,win,over
2008_09,2008-12-03,LAClippers,Houston,96,103,-11.0,-10.0,187.5,188.0,loss,over
2008_09,2008-12-03,Miami,Utah,93,89,-5.0,-3.5,200.5,199.0,loss,under
2008_09,2008-12-04,Phoenix,Dallas,97,112,-4.5,-3.5,204.0,206.5,win,over
2008_09,2008-12-04,SanAntonio,Denver,108,91,-4.0,-4.0,192.0,194.5,loss,over
2008_09,2008-12-05,LALakers,Washington,106,104,11.5,12.0,211.5,213.0,loss,under
2008_09,2008-12-05,OklahomaCity,Orlando,89,98,-13.0,-13.0,200.5,205.0,loss,under
2008_09,2008-12-05,Minnesota,NewJersey,84,113,-6.5,-6.5,201.0,201.5,win,under
2008_09,2008-12-05,NewYork,Atlanta,95,98,-10.5,-10.5,214.5,215.5,loss,under
2008_09,2008-12-05,Indiana,Cleveland,73,97,-10.5,-10.5,208.5,206.0,win,under
2008_09,2008-12-05,Philadelphia,Detroit,96,91,-8.5,-8.0,186.0,188.5,loss,under
2008_09,2008-12-05,Portland,Boston,78,93,-7.5,-8.0,185.0,184.5,win,under
2008_09,2008-12-05,LAClippers,Memphis,81,93,-0.0,2.0,199.0,199.0,loss,under
2008_09,2008-12-05,GoldenState,Houston,112,131,-9.5,-8.5,208.0,210.0,win,over
